t,run_id,state,pos_n,pos_e,alt,vel_n,vel_e,yaw,cmd_vx,cmd_vy,speed,target_n,target_e,dist_to_target,front_dist,min_threat,min_threat_angle,collision,ok,n_obs,compute_ms,heading_score,clearance_score,velocity_score,heading_term,clearance_term,velocity_term,total,safe_dist
1.399,0,TAKEOFF,0.2814,-0.0093,-0.3536,0.0015,-0.0178,1.5588,0.0,0.0,0.0,,,,,,0.0,0,,0,0.0,,,,,,,,
1.449,0,TAKEOFF,0.2794,-0.0109,-0.3502,0.0005,-0.0186,1.5585,0.0,0.0,0.0,,,,,,0.0,0,,0,0.0,,,,,,,,
1.499,0,TAKEOFF,0.2754,-0.0115,-0.3456,-0.0011,-0.0188,1.5586,0.0,0.0,0.0,,,,,,0.0,0,,0,0.0,,,,,,,,
1.549,0,TAKEOFF,0.2718,-0.0115,-0.3418,-0.0026,-0.0187,1.5591,0.0,0.0,0.0,,,,,,0.0,0,,0,0.0,,,,,,,,
1.599,0,TAKEOFF,0.2679,-0.0117,-0.3378,-0.0042,-0.0187,1.5598,0.0,0.0,0.0,,,,,,0.0,0,,0,0.0,,,,,,,,
1.649,0,TAKEOFF,0.2601,-0.0145,-0.3374,-0.0079,-0.0201,1.5596,0.0,0.0,0.0,,,,,,0.0,0,,0,0.0,,,,,,,,
1.7,0,TAKEOFF,0.2543,-0.0167,-0.337,-0.0105,-0.0213,1.5594,0.0,0.0,0.0,,,,,,0.0,0,,0,0.0,,,,,,,,
1.749,0,TAKEOFF,0.2491,-0.0188,-0.3365,-0.013,-0.0223,1.5591,0.0,0.0,0.0,,,,,,0.0,0,,0,0.0,,,,,,,,
1.799,0,TAKEOFF,0.2458,-0.0201,-0.3357,-0.0143,-0.023,1.5586,0.0,0.0,0.0,,,,,,0.0,0,,0,0.0,,,,,,,,
1.849,0,TAKEOFF,0.2433,-0.0212,-0.3351,-0.0152,-0.0235,1.5581,0.0,0.0,0.0,,,,,,0.0,0,,0,0.0,,,,,,,,
1.899,0,TAKEOFF,0.2406,-0.0221,-0.334,-0.0162,-0.0239,1.5577,0.0,0.0,0.0,,,,,,0.0,0,,0,0.0,,,,,,,,
1.949,0,TAKEOFF,0.239,-0.0215,-0.3323,-0.017,-0.0238,1.5576,0.0,0.0,0.0,,,,,,0.0,0,,0,0.0,,,,,,,,
1.999,0,TAKEOFF,0.2372,-0.0211,-0.3305,-0.0179,-0.0238,1.5578,0.0,0.0,0.0,,,,,,0.0,0,,0,0.0,,,,,,,,
2.049,0,TAKEOFF,0.2376,-0.0203,-0.3275,-0.0178,-0.0231,1.5582,0.0,0.0,0.0,,,,,,0.0,0,,0,0.0,,,,,,,,
2.099,0,TAKEOFF,0.2406,-0.0188,-0.3227,-0.0167,-0.0217,1.5586,0.0,0.0,0.0,,,,,,0.0,0,,0,0.0,,,,,,,,
2.149,0,TAKEOFF,0.2437,-0.0172,-0.3175,-0.0156,-0.0203,1.5584,0.0,0.0,0.0,,,,,,0.0,0,,0,0.0,,,,,,,,
2.199,0,TAKEOFF,0.2461,-0.016,-0.3151,-0.0145,-0.0191,1.5582,0.0,0.0,0.0,,,,,,0.0,0,,0,0.0,,,,,,,,
2.249,0,TAKEOFF,0.2518,-0.0128,-0.3145,-0.0115,-0.0162,1.5578,0.0,0.0,0.0,,,,,,0.0,0,,0,0.0,,,,,,,,
2.299,0,TAKEOFF,0.256,-0.0103,-0.3139,-0.0093,-0.0141,1.5576,0.0,0.0,0.0,,,,,,0.0,0,,0,0.0,,,,,,,,
2.349,0,TAKEOFF,0.2594,-0.0068,-0.3144,-0.0072,-0.0114,1.5575,0.0,0.0,0.0,,,,,,0.0,0,,0,0.0,,,,,,,,
2.399,0,TAKEOFF,0.2607,-0.004,-0.3153,-0.0061,-0.0095,1.5575,0.0,0.0,0.0,,,,,,0.0,0,,0,0.0,,,,,,,,
2.449,0,TAKEOFF,0.2625,-0.0003,-0.3164,-0.0046,-0.007,1.5576,0.0,0.0,0.0,,,,,,0.0,0,,0,0.0,,,,,,,,
2.499,0,TAKEOFF,0.2627,0.003,-0.3163,-0.0041,-0.0049,1.5577,0.0,0.0,0.0,,,,,,0.0,0,,0,0.0,,,,,,,,
2.549,0,TAKEOFF,0.2611,0.0069,-0.3152,-0.0044,-0.0027,1.5577,0.0,0.0,0.0,,,,,,0.0,0,,0,0.0,,,,,,,,
2.599,0,TAKEOFF,0.2598,0.0103,-0.3142,-0.0047,-0.0008,1.5576,0.0,0.0,0.0,,,,,,0.0,0,,0,0.0,,,,,,,,
2.649,0,TAKEOFF,0.2594,0.014,-0.3124,-0.0046,0.0012,1.5576,0.0,0.0,0.0,,,,,,0.0,0,,0,0.0,,,,,,,,
2.699,0,TAKEOFF,0.2632,0.0206,-0.3074,-0.003,0.0042,1.5582,0.0,0.0,0.0,,,,,,0.0,0,,0,0.0,,,,,,,,
2.749,0,TAKEOFF,0.2659,0.0255,-0.3036,-0.0019,0.0064,1.5588,0.0,0.0,0.0,,,,,,0.0,0,,0,0.0,,,,,,,,
2.799,0,TAKEOFF,0.2672,0.0295,-0.2975,-0.0013,0.0082,1.5594,0.0,0.0,0.0,,,,,,0.0,0,,0,0.0,,,,,,,,
2.849,0,TAKEOFF,0.2666,0.0334,-0.2867,-0.0016,0.01,1.5598,0.0,0.0,0.0,,,,,,0.0,0,,0,0.0,,,,,,,,
2.899,0,TAKEOFF,0.2661,0.0363,-0.2788,-0.0018,0.0113,1.5598,0.0,0.0,0.0,,,,,,0.0,0,,0,0.0,,,,,,,,
2.949,0,TAKEOFF,0.268,0.0382,-0.2732,-0.0009,0.0123,1.5597,0.0,0.0,0.0,,,,,,0.0,0,,0,0.0,,,,,,,,
2.999,0,TAKEOFF,0.274,0.0392,-0.2698,0.0019,0.013,1.5598,0.0,0.0,0.0,,,,,,0.0,0,,0,0.0,,,,,,,,
3.049,0,TAKEOFF,0.2784,0.0401,-0.2672,0.0039,0.0135,1.5602,0.0,0.0,0.0,,,,,,0.0,0,,0,0.0,,,,,,,,
3.099,0,TAKEOFF,0.2819,0.041,-0.2643,0.0052,0.0139,1.5609,0.0,0.0,0.0,,,,,,0.0,0,,0,0.0,,,,,,,,
3.149,0,TAKEOFF,0.2841,0.0422,-0.261,0.0057,0.0144,1.5615,0.0,0.0,0.0,,,,,,0.0,0,,0,0.0,,,,,,,,
3.199,0,TAKEOFF,0.2861,0.0433,-0.258,0.0061,0.0148,1.5616,0.0,0.0,0.0,,,,,,0.0,0,,0,0.0,,,,,,,,
3.249,0,TAKEOFF,0.2881,0.0454,-0.2544,0.0062,0.0157,1.5616,0.0,0.0,0.0,,,,,,0.0,0,,0,0.0,,,,,,,,
3.299,0,TAKEOFF,0.2895,0.0478,-0.2514,0.0062,0.0169,1.5614,0.0,0.0,0.0,,,,,,0.0,0,,0,0.0,,,,,,,,
3.349,0,TAKEOFF,0.291,0.0503,-0.2482,0.0062,0.0182,1.5618,0.0,0.0,0.0,,,,,,0.0,0,,0,0.0,,,,,,,,
3.4,0,TAKEOFF,0.2926,0.05,-0.2441,0.0061,0.0179,1.5623,0.0,0.0,0.0,,,,,,0.0,0,,0,0.0,,,,,,,,
3.449,0,TAKEOFF,0.2938,0.0489,-0.2406,0.0061,0.0172,1.5627,0.0,0.0,0.0,,,,,,0.0,0,,0,0.0,,,,,,,,
3.499,0,TAKEOFF,0.295,0.0479,-0.2375,0.0061,0.0165,1.5628,0.0,0.0,0.0,,,,,,0.0,0,,0,0.0,,,,,,,,
3.549,0,TAKEOFF,0.2967,0.0466,-0.2375,0.0063,0.0161,1.5623,0.0,0.0,0.0,,,,,,0.0,0,,0,0.0,,,,,,,,
3.599,0,TAKEOFF,0.298,0.0457,-0.238,0.0065,0.0158,1.562,0.0,0.0,0.0,,,,,,0.0,0,,0,0.0,,,,,,,,
3.649,0,TAKEOFF,0.2992,0.045,-0.2385,0.0066,0.0156,1.562,0.0,0.0,0.0,,,,,,0.0,0,,0,0.0,,,,,,,,
3.699,0,TAKEOFF,0.3006,0.046,-0.2423,0.0067,0.0164,1.562,0.0,0.0,0.0,,,,,,0.0,0,,0,0.0,,,,,,,,
3.749,0,TAKEOFF,0.3017,0.0471,-0.2455,0.0068,0.0171,1.562,0.0,0.0,0.0,,,,,,0.0,0,,0,0.0,,,,,,,,
3.799,0,TAKEOFF,0.3027,0.0481,-0.2484,0.0069,0.0177,1.5617,0.0,0.0,0.0,,,,,,0.0,0,,0,0.0,,,,,,,,
3.849,0,TAKEOFF,0.3046,0.0496,-0.2512,0.0073,0.0183,1.5614,0.0,0.0,0.0,,,,,,0.0,0,,0,0.0,,,,,,,,
3.899,0,TAKEOFF,0.306,0.0508,-0.2532,0.0077,0.0188,1.5614,0.0,0.0,0.0,,,,,,0.0,0,,0,0.0,,,,,,,,
3.95,0,TAKEOFF,0.3074,0.0519,-0.255,0.008,0.0192,1.5613,0.0,0.0,0.0,,,,,,0.0,0,,0,0.0,,,,,,,,
3.999,0,TAKEOFF,0.3047,0.0486,-0.2513,0.0067,0.0175,1.5611,0.0,0.0,0.0,,,,,,0.0,0,,0,0.0,,,,,,,,
4.049,0,TAKEOFF,0.3024,0.0457,-0.2481,0.0055,0.016,1.5614,0.0,0.0,0.0,,,,,,0.0,0,,0,0.0,,,,,,,,
4.1,0,TAKEOFF,0.3011,0.044,-0.2463,0.0048,0.0151,1.5617,0.0,0.0,0.0,,,,,,0.0,0,,0,0.0,,,,,,,,
4.149,0,TAKEOFF,0.2992,0.0425,-0.2437,0.0036,0.0147,1.5623,0.0,0.0,0.0,,,,,,0.0,0,,0,0.0,,,,,,,,
4.199,0,TAKEOFF,0.2978,0.0415,-0.2419,0.0027,0.0145,1.5631,0.0,0.0,0.0,,,,,,0.0,0,,0,0.0,,,,,,,,
4.249,0,TAKEOFF,0.2955,0.04,-0.2406,0.0014,0.014,1.5641,0.0,0.0,0.0,,,,,,0.0,0,,0,0.0,,,,,,,,
4.299,0,TAKEOFF,0.2909,0.0371,-0.2422,-0.0009,0.013,1.565,0.0,0.0,0.0,,,,,,0.0,0,,0,0.0,,,,,,,,
4.349,0,TAKEOFF,0.2867,0.0345,-0.2436,-0.0029,0.012,1.5656,0.0,0.0,0.0,,,,,,0.0,0,,0,0.0,,,,,,,,
4.399,0,TAKEOFF,0.2831,0.0318,-0.2444,-0.0046,0.011,1.5658,0.0,0.0,0.0,,,,,,0.0,0,,0,0.0,,,,,,,,
4.449,0,TAKEOFF,0.2806,0.0279,-0.2435,-0.0059,0.0093,1.5658,0.0,0.0,0.0,,,,,,0.0,0,,0,0.0,,,,,,,,
4.499,0,TAKEOFF,0.2778,0.0238,-0.2426,-0.0072,0.0076,1.566,0.0,0.0,0.0,,,,,,0.0,0,,0,0.0,,,,,,,,
4.549,0,TAKEOFF,0.2751,0.021,-0.2419,-0.0084,0.0064,1.5661,0.0,0.0,0.0,,,,,,0.0,0,,0,0.0,,,,,,,,
4.599,0,TAKEOFF,0.2703,0.0193,-0.2412,-0.0105,0.0056,1.5662,0.0,0.0,0.0,,,,,,0.0,0,,0,0.0,,,,,,,,
4.649,0,TAKEOFF,0.2651,0.0176,-0.2405,-0.0127,0.0053,1.5661,0.0,0.0,0.0,,,,,,0.0,0,,0,0.0,,,,,,,,
4.699,0,TAKEOFF,0.2635,0.0162,-0.2408,-0.0132,0.0096,1.5661,0.0,0.0,0.0,,,,,,0.0,0,,0,0.0,,,,,,,,
4.749,0,TAKEOFF,0.2654,0.015,-0.2425,-0.0123,0.0178,1.5664,0.0,0.0,0.0,,,,,,0.0,0,,0,0.0,,,,,,,,
4.799,0,TAKEOFF,0.2672,0.0142,-0.2449,-0.0109,0.0212,1.5673,0.0,0.0,0.0,,,,,,0.0,0,,0,0.0,,,,,,,,
4.849,0,TAKEOFF,0.2689,0.0134,-0.2507,-0.0099,0.026,1.5687,0.0,0.0,0.0,,,,,,0.0,0,,0,0.0,,,,,,,,
4.899,0,TAKEOFF,0.2707,0.0125,-0.2616,-0.0089,0.0346,1.5707,0.0,0.0,0.0,,,,,,0.0,0,,0,0.0,,,,,,,,
4.949,0,TAKEOFF,0.2727,0.0123,-0.2766,-0.0079,0.0491,1.5735,0.0,0.0,0.0,,,,,,0.0,0,,0,0.0,,,,,,,,
4.999,0,TAKEOFF,0.2747,0.012,-0.2914,-0.007,0.0624,1.576,0.0,0.0,0.0,,,,,,0.0,0,,0,0.0,,,,,,,,
5.049,0,TAKEOFF,0.2774,0.011,-0.3083,-0.0058,0.0747,1.5783,0.0,0.0,0.0,,,,,,0.0,0,,0,0.0,,,,,,,,
5.099,0,TAKEOFF,0.2803,0.011,-0.3305,-0.0049,0.0876,1.5803,0.0,0.0,0.0,,,,,,0.0,0,,0,0.0,,,,,,,,
5.15,0,TAKEOFF,0.2803,0.0119,-0.3513,-0.0052,0.0962,1.582,0.0,0.0,0.0,,,,,,0.0,0,,0,0.0,,,,,,,,
5.199,0,TAKEOFF,0.2792,0.0135,-0.3734,-0.0064,0.1028,1.5839,0.0,0.0,0.0,,,,,,0.0,0,,0,0.0,,,,,,,,
5.249,0,TAKEOFF,0.2778,0.0161,-0.4007,-0.0079,0.1081,1.5867,0.0,0.0,0.0,,,,,,0.0,0,,0,0.0,,,,,,,,
5.299,0,TAKEOFF,0.2772,0.0187,-0.4237,-0.0091,0.1105,1.5893,0.0,0.0,0.0,,,,,,0.0,0,,0,0.0,,,,,,,,
5.349,0,TAKEOFF,0.2769,0.0216,-0.447,-0.0101,0.1115,1.5921,0.0,0.0,0.0,,,,,,0.0,0,,0,0.0,,,,,,,,
5.399,0,TAKEOFF,0.2765,0.0253,-0.475,-0.0111,0.1111,1.5955,0.0,0.0,0.0,,,,,,0.0,0,,0,0.0,,,,,,,,
5.449,0,TAKEOFF,0.2763,0.0293,-0.4985,-0.0117,0.1102,1.5982,0.0,0.0,0.0,,,,,,0.0,0,,0,0.0,,,,,,,,
5.499,0,TAKEOFF,0.2762,0.0338,-0.5218,-0.012,0.1087,1.6009,0.0,0.0,0.0,,,,,,0.0,0,,0,0.0,,,,,,,,
5.549,0,TAKEOFF,0.276,0.0391,-0.5497,-0.0123,0.106,1.6038,0.0,0.0,0.0,,,,,,0.0,0,,0,0.0,,,,,,,,
5.6,0,TAKEOFF,0.2754,0.0459,-0.5724,-0.0129,0.1039,1.6059,0.0,0.0,0.0,,,,,,0.0,0,,0,0.0,,,,,,,,
5.649,0,TAKEOFF,0.2746,0.0528,-0.5949,-0.0134,0.1013,1.6078,0.0,0.0,0.0,,,,,,0.0,0,,0,0.0,,,,,,,,
5.699,0,TAKEOFF,0.2737,0.0606,-0.6217,-0.0139,0.0972,1.6096,0.0,0.0,0.0,,,,,,0.0,0,,0,0.0,,,,,,,,
5.749,0,TAKEOFF,0.276,0.0664,-0.6446,-0.0132,0.093,1.611,0.0,0.0,0.0,,,,,,0.0,0,,0,0.0,,,,,,,,
5.799,0,TAKEOFF,0.2792,0.0728,-0.6718,-0.0119,0.0869,1.6121,0.0,0.0,0.0,,,,,,0.0,0,,0,0.0,,,,,,,,
5.85,0,TAKEOFF,0.281,0.0768,-0.6897,-0.011,0.0822,1.6127,0.0,0.0,0.0,,,,,,0.0,0,,0,0.0,,,,,,,,
5.9,0,TAKEOFF,0.2848,0.0816,-0.7136,-0.0091,0.0743,1.6134,0.0,0.0,0.0,,,,,,0.0,0,,0,0.0,,,,,,,,
5.949,0,TAKEOFF,0.2878,0.085,-0.7331,-0.0076,0.0671,1.6139,0.0,0.0,0.0,,,,,,0.0,0,,0,0.0,,,,,,,,
5.999,0,TAKEOFF,0.2909,0.0887,-0.7563,-0.0063,0.0582,1.6146,0.0,0.0,0.0,,,,,,0.0,0,,0,0.0,,,,,,,,
6.049,0,TAKEOFF,0.2933,0.0923,-0.7735,-0.0055,0.0528,1.6152,0.0,0.0,0.0,,,,,,0.0,0,,0,0.0,,,,,,,,
6.099,0,TAKEOFF,0.2965,0.0971,-0.7989,-0.0048,0.0444,1.6159,0.0,0.0,0.0,,,,,,0.0,0,,0,0.0,,,,,,,,
6.149,0,TAKEOFF,0.2988,0.1005,-0.8196,-0.0046,0.0373,1.6163,0.0,0.0,0.0,,,,,,0.0,0,,0,0.0,,,,,,,,
6.199,0,TAKEOFF,0.3035,0.1016,-0.8383,-0.004,0.0291,1.6164,0.0,0.0,0.0,,,,,,0.0,0,,0,0.0,,,,,,,,
6.25,0,TAKEOFF,0.3083,0.102,-0.8565,-0.0036,0.0207,1.6164,0.0,0.0,0.0,,,,,,0.0,0,,0,0.0,,,,,,,,
6.299,0,TAKEOFF,0.3133,0.1021,-0.878,-0.0036,0.0106,1.6164,0.0,0.0,0.0,,,,,,0.0,0,,0,0.0,,,,,,,,
6.35,0,TAKEOFF,0.3216,0.1004,-0.9021,-0.0028,0.0002,1.6163,0.0,0.0,0.0,,,,,,0.0,0,,0,0.0,,,,,,,,
6.399,0,TAKEOFF,0.3276,0.0989,-0.9217,-0.0028,-0.008,1.616,0.0,0.0,0.0,,,,,,0.0,0,,0,0.0,,,,,,,,
6.449,0,TAKEOFF,0.3336,0.0967,-0.9453,-0.0035,-0.0173,1.6157,0.0,0.0,0.0,,,,,,0.0,0,,0,0.0,,,,,,,,
6.5,0,TAKEOFF,0.3369,0.0947,-0.9668,-0.0054,-0.0246,1.6154,0.0,0.0,0.0,,,,,,0.0,0,,0,0.0,,,,,,,,
6.549,0,TAKEOFF,0.3396,0.0924,-0.9877,-0.0077,-0.0314,1.6152,0.0,0.0,0.0,,,,,,0.0,0,,0,0.0,,,,,,,,
6.599,0,TAKEOFF,0.3419,0.0901,-1.008,-0.0104,-0.0377,1.615,0.0,0.0,0.0,,,,,,0.0,0,,0,0.0,,,,,,,,
6.649,0,TAKEOFF,0.3458,0.0874,-1.0325,-0.0128,-0.0445,1.6147,0.0,0.0,0.0,,,,,,0.0,0,,0,0.0,,,,,,,,
6.699,0,TAKEOFF,0.3485,0.085,-1.0521,-0.0151,-0.0496,1.6146,0.0,0.0,0.0,,,,,,0.0,0,,0,0.0,,,,,,,,
6.749,0,TAKEOFF,0.3498,0.0822,-1.0712,-0.0178,-0.0545,1.6145,0.0,0.0,0.0,,,,,,0.0,0,,0,0.0,,,,,,,,
6.799,0,TAKEOFF,0.347,0.0776,-1.0938,-0.0228,-0.0605,1.614,0.0,0.0,0.0,,,,,,0.0,0,,0,0.0,,,,,,,,
6.849,0,TAKEOFF,0.3447,0.0737,-1.112,-0.0269,-0.065,1.6134,0.0,0.0,0.0,,,,,,0.0,0,,0,0.0,,,,,,,,
6.899,0,TAKEOFF,0.3429,0.0706,-1.1261,-0.03,-0.0683,1.6125,0.0,0.0,0.0,,,,,,0.0,0,,0,0.0,,,,,,,,
6.949,0,TAKEOFF,0.3433,0.0677,-1.1504,-0.0334,-0.0716,1.6111,0.0,0.0,0.0,,,,,,0.0,0,,0,0.0,,,,,,,,
7.0,0,TAKEOFF,0.3433,0.065,-1.1696,-0.0359,-0.0739,1.61,0.0,0.0,0.0,,,,,,0.0,0,,0,0.0,,,,,,,,
7.049,0,TAKEOFF,0.3429,0.062,-1.1914,-0.0384,-0.0761,1.6088,0.0,0.0,0.0,,,,,,0.0,0,,0,0.0,,,,,,,,
7.099,0,TAKEOFF,0.3423,0.0602,-1.2052,-0.0399,-0.0771,1.6081,0.0,0.0,0.0,,,,,,0.0,0,,0,0.0,,,,,,,,
7.149,0,TAKEOFF,0.3411,0.0573,-1.225,-0.042,-0.0784,1.6073,0.0,0.0,0.0,,,,,,0.0,0,,0,0.0,,,,,,,,
7.199,0,TAKEOFF,0.3401,0.0547,-1.2398,-0.0435,-0.0794,1.6069,0.0,0.0,0.0,,,,,,0.0,0,,0,0.0,,,,,,,,
7.249,0,TAKEOFF,0.3393,0.0518,-1.2514,-0.0446,-0.0804,1.6069,0.0,0.0,0.0,,,,,,0.0,0,,0,0.0,,,,,,,,
7.299,0,TAKEOFF,0.3383,0.0489,-1.2626,-0.0456,-0.0814,1.6071,0.0,0.0,0.0,,,,,,0.0,0,,0,0.0,,,,,,,,
7.349,0,TAKEOFF,0.3371,0.0459,-1.2737,-0.0466,-0.0822,1.6072,0.0,0.0,0.0,,,,,,0.0,0,,0,0.0,,,,,,,,
7.399,0,TAKEOFF,0.3353,0.0411,-1.2885,-0.0478,-0.0832,1.607,0.0,0.0,0.0,,,,,,0.0,0,,0,0.0,,,,,,,,
7.45,0,TAKEOFF,0.3337,0.0372,-1.3005,-0.0488,-0.0839,1.6068,0.0,0.0,0.0,,,,,,0.0,0,,0,0.0,,,,,,,,
7.5,0,TAKEOFF,0.3323,0.0342,-1.3098,-0.0494,-0.0843,1.6069,0.0,0.0,0.0,,,,,,0.0,0,,0,0.0,,,,,,,,
7.549,0,TAKEOFF,0.3299,0.03,-1.3207,-0.0506,-0.0843,1.6071,0.0,0.0,0.0,,,,,,0.0,0,,0,0.0,,,,,,,,
7.599,0,TAKEOFF,0.3274,0.0259,-1.3316,-0.0515,-0.084,1.6074,0.0,0.0,0.0,,,,,,0.0,0,,0,0.0,,,,,,,,
7.649,0,TAKEOFF,0.3259,0.0222,-1.341,-0.0518,-0.0836,1.6078,0.0,0.0,0.0,,,,,,0.0,0,,0,0.0,,,,,,,,
7.699,0,TAKEOFF,0.3266,0.0183,-1.3491,-0.0514,-0.0836,1.6081,0.0,0.0,0.0,,,,,,0.0,0,,0,0.0,,,,,,,,
7.749,0,TAKEOFF,0.3273,0.0127,-1.3613,-0.0506,-0.0832,1.6083,0.0,0.0,0.0,,,,,,0.0,0,,0,0.0,,,,,,,,
7.799,0,TAKEOFF,0.3275,0.0068,-1.3743,-0.0498,-0.0827,1.6081,0.0,0.0,0.0,,,,,,0.0,0,,0,0.0,,,,,,,,
7.85,0,TAKEOFF,0.3274,0.0013,-1.3855,-0.0493,-0.0829,1.6077,0.0,0.0,0.0,,,,,,0.0,0,,0,0.0,,,,,,,,
7.9,0,TAKEOFF,0.3269,-0.0064,-1.4018,-0.0487,-0.0827,1.6071,0.0,0.0,0.0,,,,,,0.0,0,,0,0.0,,,,,,,,
7.949,0,TAKEOFF,0.3262,-0.013,-1.417,-0.0482,-0.0816,1.6065,0.0,0.0,0.0,,,,,,0.0,0,,0,0.0,,,,,,,,
7.999,0,TAKEOFF,0.3255,-0.0172,-1.4285,-0.048,-0.0799,1.606,0.0,0.0,0.0,,,,,,0.0,0,,0,0.0,,,,,,,,
8.05,0,TAKEOFF,0.3246,-0.0213,-1.4396,-0.0478,-0.0777,1.6057,0.0,0.0,0.0,,,,,,0.0,0,,0,0.0,,,,,,,,
8.1,0,TAKEOFF,0.3226,-0.0263,-1.4503,-0.0479,-0.0746,1.6053,0.0,0.0,0.0,,,,,,0.0,0,,0,0.0,,,,,,,,
8.149,0,TAKEOFF,0.3207,-0.0292,-1.4535,-0.048,-0.0731,1.6051,0.0,0.0,0.0,,,,,,0.0,0,,0,0.0,,,,,,,,
8.199,0,TAKEOFF,0.3178,-0.0336,-1.4591,-0.0483,-0.0703,1.6048,0.0,0.0,0.0,,,,,,0.0,0,,0,0.0,,,,,,,,
