t,run_id,state,pos_n,pos_e,alt,vel_n,vel_e,yaw,cmd_vx,cmd_vy,speed,target_n,target_e,dist_to_target,front_dist,min_threat,min_threat_angle,collision,ok,n_obs,compute_ms,heading_score,clearance_score,velocity_score,heading_term,clearance_term,velocity_term,total,safe_dist
0.049,0,INIT,-0.1294,-0.1204,-0.7513,-0.0099,-0.0164,1.5682,0.0,0.0,0.0,,,,,,0.0,0,,0,0.0,,,,,,,,
0.099,0,INIT,-0.1315,-0.1191,-0.7452,-0.0115,-0.0155,1.5684,0.0,0.0,0.0,,,,,,0.0,0,,0,0.0,,,,,,,,
0.149,0,INIT,-0.1331,-0.1183,-0.741,-0.0127,-0.0149,1.5687,0.0,0.0,0.0,,,,,,0.0,0,,0,0.0,,,,,,,,
0.199,0,INIT,-0.133,-0.117,-0.7331,-0.0129,-0.0139,1.5688,0.0,0.0,0.0,,,,,,0.0,0,,0,0.0,,,,,,,,
0.249,0,INIT,-0.1324,-0.1163,-0.7275,-0.0127,-0.0133,1.5689,0.0,0.0,0.0,,,,,,0.0,0,,0,0.0,,,,,,,,
0.299,0,INIT,-0.1319,-0.1156,-0.7228,-0.0125,-0.0128,1.5691,0.0,0.0,0.0,,,,,,0.0,0,,0,0.0,,,,,,,,
0.349,0,INIT,-0.1349,-0.1138,-0.7171,-0.0141,-0.0111,1.5697,0.0,0.0,0.0,,,,,,0.0,0,,0,0.0,,,,,,,,
0.399,0,INIT,-0.1382,-0.112,-0.7122,-0.0158,-0.0093,1.5704,0.0,0.0,0.0,,,,,,0.0,0,,0,0.0,,,,,,,,
0.449,0,INIT,-0.1395,-0.1107,-0.7081,-0.0166,-0.008,1.5709,0.0,0.0,0.0,,,,,,0.0,0,,0,0.0,,,,,,,,
0.499,0,INIT,-0.136,-0.1092,-0.7006,-0.0151,-0.006,1.5714,0.0,0.0,0.0,,,,,,0.0,0,,0,0.0,,,,,,,,
0.55,0,INIT,-0.133,-0.1078,-0.6944,-0.0139,-0.0044,1.5716,0.0,0.0,0.0,,,,,,0.0,0,,0,0.0,,,,,,,,
0.599,0,INIT,-0.1315,-0.1069,-0.6894,-0.013,-0.0031,1.5713,0.0,0.0,0.0,,,,,,0.0,0,,0,0.0,,,,,,,,
0.649,0,INIT,-0.1313,-0.1064,-0.6859,-0.0125,-0.0024,1.571,0.0,0.0,0.0,,,,,,0.0,0,,0,0.0,,,,,,,,
0.699,0,INIT,-0.131,-0.1059,-0.6824,-0.012,-0.0016,1.5706,0.0,0.0,0.0,,,,,,0.0,0,,0,0.0,,,,,,,,
0.749,0,INIT,-0.1268,-0.1049,-0.6782,-0.0099,-0.001,1.5703,0.0,0.0,0.0,,,,,,0.0,0,,0,0.0,,,,,,,,
0.799,0,INIT,-0.1222,-0.104,-0.6747,-0.0077,-0.0005,1.5702,0.0,0.0,0.0,,,,,,0.0,0,,0,0.0,,,,,,,,
0.85,0,INIT,-0.1172,-0.1031,-0.6711,-0.0054,0.0,1.5705,0.0,0.0,0.0,,,,,,0.0,0,,0,0.0,,,,,,,,
0.899,0,INIT,-0.1116,-0.0973,-0.6686,-0.0027,0.003,1.5709,0.0,0.0,0.0,,,,,,0.0,0,,0,0.0,,,,,,,,
0.95,0,INIT,-0.1074,-0.093,-0.6668,-0.0007,0.0052,1.5713,0.0,0.0,0.0,,,,,,0.0,0,,0,0.0,,,,,,,,
0.999,0,INIT,-0.1028,-0.0885,-0.6646,0.0014,0.0075,1.5723,0.0,0.0,0.0,,,,,,0.0,0,,0,0.0,,,,,,,,
1.049,0,INIT,-0.0982,-0.085,-0.6607,0.0033,0.009,1.5733,0.0,0.0,0.0,,,,,,0.0,0,,0,0.0,,,,,,,,
1.099,0,TAKEOFF,-0.0948,-0.0824,-0.658,0.0047,0.0101,1.5739,0.0,0.0,0.0,,,,,,0.0,0,,0,0.0,,,,,,,,
1.149,0,TAKEOFF,-0.0903,-0.0794,-0.6574,0.0067,0.0111,1.5739,0.0,0.0,0.0,,,,,,0.0,0,,0,0.0,,,,,,,,
1.199,0,TAKEOFF,-0.0862,-0.0769,-0.6587,0.0086,0.0117,1.5735,0.0,0.0,0.0,,,,,,0.0,0,,0,0.0,,,,,,,,
1.249,0,TAKEOFF,-0.0817,-0.0744,-0.6602,0.0107,0.0124,1.5728,0.0,0.0,0.0,,,,,,0.0,0,,0,0.0,,,,,,,,
1.299,0,TAKEOFF,-0.0784,-0.0738,-0.6596,0.012,0.0121,1.5721,0.0,0.0,0.0,,,,,,0.0,0,,0,0.0,,,,,,,,
1.349,0,TAKEOFF,-0.0748,-0.0743,-0.6578,0.0133,0.0113,1.5716,0.0,0.0,0.0,,,,,,0.0,0,,0,0.0,,,,,,,,
1.399,0,TAKEOFF,-0.0716,-0.0748,-0.6565,0.0144,0.0106,1.5713,0.0,0.0,0.0,,,,,,0.0,0,,0,0.0,,,,,,,,
1.449,0,TAKEOFF,-0.0675,-0.079,-0.6527,0.016,0.0073,1.5708,0.0,0.0,0.0,,,,,,0.0,0,,0,0.0,,,,,,,,
1.499,0,TAKEOFF,-0.0636,-0.0836,-0.6492,0.0176,0.004,1.5702,0.0,0.0,0.0,,,,,,0.0,0,,0,0.0,,,,,,,,
1.55,0,TAKEOFF,-0.0601,-0.0863,-0.647,0.019,0.0017,1.5694,0.0,0.0,0.0,,,,,,0.0,0,,0,0.0,,,,,,,,
1.599,0,TAKEOFF,-0.057,-0.086,-0.6466,0.02,0.0011,1.5688,0.0,0.0,0.0,,,,,,0.0,0,,0,0.0,,,,,,,,
1.649,0,TAKEOFF,-0.0542,-0.0858,-0.6465,0.0208,0.0005,1.5683,0.0,0.0,0.0,,,,,,0.0,0,,0,0.0,,,,,,,,
1.699,0,TAKEOFF,-0.0538,-0.0867,-0.6466,0.0209,-0.0006,1.5679,0.0,0.0,0.0,,,,,,0.0,0,,0,0.0,,,,,,,,
1.749,0,TAKEOFF,-0.0544,-0.0881,-0.6468,0.0205,-0.0019,1.5676,0.0,0.0,0.0,,,,,,0.0,0,,0,0.0,,,,,,,,
1.799,0,TAKEOFF,-0.055,-0.0897,-0.6472,0.0201,-0.0033,1.5673,0.0,0.0,0.0,,,,,,0.0,0,,0,0.0,,,,,,,,
1.849,0,TAKEOFF,-0.0585,-0.0903,-0.6487,0.0183,-0.0039,1.5668,0.0,0.0,0.0,,,,,,0.0,0,,0,0.0,,,,,,,,
1.899,0,TAKEOFF,-0.0629,-0.0903,-0.6506,0.0161,-0.0041,1.5661,0.0,0.0,0.0,,,,,,0.0,0,,0,0.0,,,,,,,,
1.95,0,TAKEOFF,-0.0661,-0.0904,-0.6522,0.0145,-0.0043,1.5655,0.0,0.0,0.0,,,,,,0.0,0,,0,0.0,,,,,,,,
1.999,0,TAKEOFF,-0.0691,-0.0885,-0.6482,0.0128,-0.0031,1.5654,0.0,0.0,0.0,,,,,,0.0,0,,0,0.0,,,,,,,,
2.049,0,TAKEOFF,-0.0712,-0.0871,-0.6454,0.0116,-0.0022,1.5657,0.0,0.0,0.0,,,,,,0.0,0,,0,0.0,,,,,,,,
2.099,0,TAKEOFF,-0.074,-0.0857,-0.6427,0.0101,-0.0013,1.566,0.0,0.0,0.0,,,,,,0.0,0,,0,0.0,,,,,,,,
2.149,0,TAKEOFF,-0.0785,-0.0854,-0.641,0.008,-0.001,1.5663,0.0,0.0,0.0,,,,,,0.0,0,,0,0.0,,,,,,,,
2.199,0,TAKEOFF,-0.0832,-0.085,-0.6394,0.0058,-0.0008,1.567,0.0,0.0,0.0,,,,,,0.0,0,,0,0.0,,,,,,,,
2.25,0,TAKEOFF,-0.0863,-0.0845,-0.6384,0.0044,-0.0004,1.5671,0.0,0.0,0.0,,,,,,0.0,0,,0,0.0,,,,,,,,
2.299,0,TAKEOFF,-0.0888,-0.0834,-0.6374,0.0032,0.0002,1.567,0.0,0.0,0.0,,,,,,0.0,0,,0,0.0,,,,,,,,
2.349,0,TAKEOFF,-0.091,-0.0825,-0.6367,0.0022,0.0008,1.5665,0.0,0.0,0.0,,,,,,0.0,0,,0,0.0,,,,,,,,
2.399,0,TAKEOFF,-0.0914,-0.0814,-0.6355,0.0024,0.0011,1.5658,0.0,0.0,0.0,,,,,,0.0,0,,0,0.0,,,,,,,,
2.449,0,TAKEOFF,-0.0901,-0.0803,-0.6339,0.0034,0.0012,1.565,0.0,0.0,0.0,,,,,,0.0,0,,0,0.0,,,,,,,,
2.499,0,TAKEOFF,-0.0891,-0.0795,-0.6328,0.0042,0.0013,1.5646,0.0,0.0,0.0,,,,,,0.0,0,,0,0.0,,,,,,,,
2.549,0,TAKEOFF,-0.0951,-0.0775,-0.6334,0.0021,0.0022,1.5643,0.0,0.0,0.0,,,,,,0.0,0,,0,0.0,,,,,,,,
2.6,0,TAKEOFF,-0.1005,-0.0758,-0.6343,0.0001,0.003,1.5642,0.0,0.0,0.0,,,,,,0.0,0,,0,0.0,,,,,,,,
2.649,0,TAKEOFF,-0.1052,-0.0736,-0.6362,-0.0016,0.004,1.5652,0.0,0.0,0.0,,,,,,0.0,0,,0,0.0,,,,,,,,
2.699,0,TAKEOFF,-0.1044,-0.07,-0.6411,-0.0011,0.0056,1.5662,0.0,0.0,0.0,,,,,,0.0,0,,0,0.0,,,,,,,,
2.749,0,TAKEOFF,-0.1037,-0.0668,-0.6456,-0.0007,0.007,1.5668,0.0,0.0,0.0,,,,,,0.0,0,,0,0.0,,,,,,,,
2.799,0,TAKEOFF,-0.1029,-0.0643,-0.6509,-0.0003,0.0082,1.5672,0.0,0.0,0.0,,,,,,0.0,0,,0,0.0,,,,,,,,
2.849,0,TAKEOFF,-0.1018,-0.0614,-0.6596,0.0001,0.0098,1.5676,0.0,0.0,0.0,,,,,,0.0,0,,0,0.0,,,,,,,,
2.899,0,TAKEOFF,-0.101,-0.0592,-0.666,0.0005,0.0109,1.5679,0.0,0.0,0.0,,,,,,0.0,0,,0,0.0,,,,,,,,
2.949,0,TAKEOFF,-0.0997,-0.0586,-0.6709,0.0009,0.0114,1.5683,0.0,0.0,0.0,,,,,,0.0,0,,0,0.0,,,,,,,,
2.999,0,TAKEOFF,-0.0982,-0.0597,-0.6736,0.0014,0.0112,1.5689,0.0,0.0,0.0,,,,,,0.0,0,,0,0.0,,,,,,,,
3.05,0,TAKEOFF,-0.0971,-0.0605,-0.6757,0.0017,0.011,1.5691,0.0,0.0,0.0,,,,,,0.0,0,,0,0.0,,,,,,,,
3.099,0,TAKEOFF,-0.0961,-0.0617,-0.677,0.0017,0.011,1.5691,0.0,0.0,0.0,,,,,,0.0,0,,0,0.0,,,,,,,,
3.149,0,TAKEOFF,-0.0953,-0.0627,-0.6779,0.0016,0.011,1.5691,0.0,0.0,0.0,,,,,,0.0,0,,0,0.0,,,,,,,,
3.199,0,TAKEOFF,-0.0947,-0.0634,-0.6788,0.0015,0.011,1.5689,0.0,0.0,0.0,,,,,,0.0,0,,0,0.0,,,,,,,,
3.249,0,TAKEOFF,-0.0927,-0.0627,-0.6832,0.0023,0.0118,1.5684,0.0,0.0,0.0,,,,,,0.0,0,,0,0.0,,,,,,,,
3.299,0,TAKEOFF,-0.0901,-0.0614,-0.6891,0.0033,0.0129,1.5682,0.0,0.0,0.0,,,,,,0.0,0,,0,0.0,,,,,,,,
3.349,0,TAKEOFF,-0.0882,-0.0603,-0.6935,0.004,0.0138,1.5682,0.0,0.0,0.0,,,,,,0.0,0,,0,0.0,,,,,,,,
3.399,0,TAKEOFF,-0.0845,-0.0576,-0.6984,0.0057,0.0156,1.5685,0.0,0.0,0.0,,,,,,0.0,0,,0,0.0,,,,,,,,
3.449,0,TAKEOFF,-0.0817,-0.0555,-0.702,0.0069,0.0171,1.5685,0.0,0.0,0.0,,,,,,0.0,0,,0,0.0,,,,,,,,
3.499,0,TAKEOFF,-0.0783,-0.053,-0.7064,0.0084,0.0185,1.5682,0.0,0.0,0.0,,,,,,0.0,0,,0,0.0,,,,,,,,
3.549,0,TAKEOFF,-0.0746,-0.0505,-0.7114,0.0102,0.0196,1.5681,0.0,0.0,0.0,,,,,,0.0,0,,0,0.0,,,,,,,,
3.599,0,TAKEOFF,-0.0706,-0.0477,-0.7168,0.0121,0.0206,1.568,0.0,0.0,0.0,,,,,,0.0,0,,0,0.0,,,,,,,,
3.649,0,TAKEOFF,-0.0675,-0.0456,-0.7218,0.0135,0.0215,1.5673,0.0,0.0,0.0,,,,,,0.0,0,,0,0.0,,,,,,,,
3.699,0,TAKEOFF,-0.0649,-0.0435,-0.7296,0.0144,0.0225,1.5666,0.0,0.0,0.0,,,,,,0.0,0,,0,0.0,,,,,,,,
3.75,0,TAKEOFF,-0.0625,-0.0415,-0.7368,0.0152,0.0234,1.566,0.0,0.0,0.0,,,,,,0.0,0,,0,0.0,,,,,,,,
3.799,0,TAKEOFF,-0.0611,-0.0402,-0.7436,0.0157,0.0239,1.5652,0.0,0.0,0.0,,,,,,0.0,0,,0,0.0,,,,,,,,
3.849,0,TAKEOFF,-0.062,-0.0406,-0.7474,0.0152,0.0235,1.5646,0.0,0.0,0.0,,,,,,0.0,0,,0,0.0,,,,,,,,
3.899,0,TAKEOFF,-0.0629,-0.041,-0.7517,0.0148,0.0231,1.564,0.0,0.0,0.0,,,,,,0.0,0,,0,0.0,,,,,,,,
3.949,0,TAKEOFF,-0.0635,-0.0414,-0.7554,0.0143,0.0227,1.5635,0.0,0.0,0.0,,,,,,0.0,0,,0,0.0,,,,,,,,
3.999,0,TAKEOFF,-0.0643,-0.0423,-0.7602,0.0135,0.0219,1.5628,0.0,0.0,0.0,,,,,,0.0,0,,0,0.0,,,,,,,,
4.049,0,TAKEOFF,-0.0648,-0.0428,-0.7639,0.013,0.0213,1.5623,0.0,0.0,0.0,,,,,,0.0,0,,0,0.0,,,,,,,,
4.099,0,TAKEOFF,-0.0649,-0.0437,-0.7669,0.0126,0.0207,1.562,0.0,0.0,0.0,,,,,,0.0,0,,0,0.0,,,,,,,,
4.149,0,TAKEOFF,-0.0647,-0.0445,-0.7684,0.0124,0.0201,1.5624,0.0,0.0,0.0,,,,,,0.0,0,,0,0.0,,,,,,,,
4.199,0,TAKEOFF,-0.0644,-0.0453,-0.7703,0.0122,0.0195,1.5629,0.0,0.0,0.0,,,,,,0.0,0,,0,0.0,,,,,,,,
4.249,0,TAKEOFF,-0.0676,-0.0443,-0.7697,0.0104,0.02,1.5633,0.0,0.0,0.0,,,,,,0.0,0,,0,0.0,,,,,,,,
4.299,0,TAKEOFF,-0.072,-0.0428,-0.7688,0.008,0.0207,1.5637,0.0,0.0,0.0,,,,,,0.0,0,,0,0.0,,,,,,,,
4.349,0,TAKEOFF,-0.0753,-0.0416,-0.7682,0.0063,0.0213,1.5639,0.0,0.0,0.0,,,,,,0.0,0,,0,0.0,,,,,,,,
4.399,0,TAKEOFF,-0.078,-0.0421,-0.7695,0.0047,0.0208,1.564,0.0,0.0,0.0,,,,,,0.0,0,,0,0.0,,,,,,,,
4.449,0,TAKEOFF,-0.0799,-0.0427,-0.7708,0.0036,0.0204,1.5642,0.0,0.0,0.0,,,,,,0.0,0,,0,0.0,,,,,,,,
4.499,0,TAKEOFF,-0.0819,-0.0427,-0.7718,0.0024,0.0201,1.5643,0.0,0.0,0.0,,,,,,0.0,0,,0,0.0,,,,,,,,
4.549,0,TAKEOFF,-0.0835,-0.0406,-0.7704,0.0013,0.0207,1.5641,0.0,0.0,0.0,,,,,,0.0,0,,0,0.0,,,,,,,,
4.599,0,TAKEOFF,-0.0852,-0.0383,-0.7692,0.0001,0.0213,1.5637,0.0,0.0,0.0,,,,,,0.0,0,,0,0.0,,,,,,,,
4.649,0,TAKEOFF,-0.0854,-0.0367,-0.7682,-0.0003,0.0216,1.5634,0.0,0.0,0.0,,,,,,0.0,0,,0,0.0,,,,,,,,
4.7,0,TAKEOFF,-0.081,-0.0359,-0.7662,0.0012,0.0213,1.563,0.0,0.0,0.0,,,,,,0.0,0,,0,0.0,,,,,,,,
4.749,0,TAKEOFF,-0.0777,-0.0352,-0.7649,0.0023,0.021,1.5628,0.0,0.0,0.0,,,,,,0.0,0,,0,0.0,,,,,,,,
4.799,0,TAKEOFF,-0.074,-0.036,-0.7628,0.0036,0.0203,1.5633,0.0,0.0,0.0,,,,,,0.0,0,,0,0.0,,,,,,,,
4.849,0,TAKEOFF,-0.0708,-0.0391,-0.76,0.0047,0.0199,1.5637,0.0,0.0,0.0,,,,,,0.0,0,,0,0.0,,,,,,,,
4.899,0,TAKEOFF,-0.0675,-0.0422,-0.7574,0.0059,0.0215,1.564,0.0,0.0,0.0,,,,,,0.0,0,,0,0.0,,,,,,,,
4.949,0,TAKEOFF,-0.065,-0.0434,-0.7543,0.0065,0.0246,1.564,0.0,0.0,0.0,,,,,,0.0,0,,0,0.0,,,,,,,,
4.999,0,TAKEOFF,-0.0623,-0.0436,-0.7504,0.0073,0.0294,1.5639,0.0,0.0,0.0,,,,,,0.0,0,,0,0.0,,,,,,,,
5.049,0,TAKEOFF,-0.0604,-0.0434,-0.7479,0.0062,0.0336,1.5636,0.0,0.0,0.0,,,,,,0.0,0,,0,0.0,,,,,,,,
5.099,0,TAKEOFF,-0.0585,-0.0432,-0.743,0.0038,0.0379,1.5634,0.0,0.0,0.0,,,,,,0.0,0,,0,0.0,,,,,,,,
5.149,0,TAKEOFF,-0.0565,-0.0426,-0.7362,0.003,0.0438,1.5636,0.0,0.0,0.0,,,,,,0.0,0,,0,0.0,,,,,,,,
5.199,0,TAKEOFF,-0.055,-0.0418,-0.732,0.0017,0.0512,1.5633,0.0,0.0,0.0,,,,,,0.0,0,,0,0.0,,,,,,,,
5.249,0,TAKEOFF,-0.0508,-0.039,-0.7303,-0.0018,0.0616,1.5629,0.0,0.0,0.0,,,,,,0.0,0,,0,0.0,,,,,,,,
5.299,0,TAKEOFF,-0.0468,-0.0359,-0.731,-0.0063,0.0703,1.5628,0.0,0.0,0.0,,,,,,0.0,0,,0,0.0,,,,,,,,
5.35,0,TAKEOFF,-0.0429,-0.0318,-0.7333,-0.0133,0.0797,1.5631,0.0,0.0,0.0,,,,,,0.0,0,,0,0.0,,,,,,,,
5.399,0,TAKEOFF,-0.0397,-0.031,-0.7339,-0.0212,0.0852,1.5639,0.0,0.0,0.0,,,,,,0.0,0,,0,0.0,,,,,,,,
5.449,0,TAKEOFF,-0.0378,-0.0297,-0.736,-0.028,0.0881,1.5646,0.0,0.0,0.0,,,,,,0.0,0,,0,0.0,,,,,,,,
5.499,0,TAKEOFF,-0.0366,-0.0282,-0.7396,-0.0346,0.0896,1.5652,0.0,0.0,0.0,,,,,,0.0,0,,0,0.0,,,,,,,,
5.549,0,TAKEOFF,-0.0352,-0.0253,-0.745,-0.0414,0.0903,1.5657,0.0,0.0,0.0,,,,,,0.0,0,,0,0.0,,,,,,,,
5.599,0,TAKEOFF,-0.0347,-0.0228,-0.7511,-0.0464,0.0898,1.5658,0.0,0.0,0.0,,,,,,0.0,0,,0,0.0,,,,,,,,
5.649,0,TAKEOFF,-0.0347,-0.0199,-0.7612,-0.0517,0.088,1.566,0.0,0.0,0.0,,,,,,0.0,0,,0,0.0,,,,,,,,
5.699,0,TAKEOFF,-0.0352,-0.0177,-0.7727,-0.0556,0.0855,1.5662,0.0,0.0,0.0,,,,,,0.0,0,,0,0.0,,,,,,,,
5.75,0,TAKEOFF,-0.0363,-0.0151,-0.7873,-0.0596,0.0818,1.5665,0.0,0.0,0.0,,,,,,0.0,0,,0,0.0,,,,,,,,
5.799,0,TAKEOFF,-0.0376,-0.0139,-0.7989,-0.0625,0.0779,1.5669,0.0,0.0,0.0,,,,,,0.0,0,,0,0.0,,,,,,,,
5.849,0,TAKEOFF,-0.0396,-0.0141,-0.8117,-0.0657,0.072,1.5673,0.0,0.0,0.0,,,,,,0.0,0,,0,0.0,,,,,,,,
5.899,0,TAKEOFF,-0.0415,-0.014,-0.8231,-0.068,0.0668,1.5675,0.0,0.0,0.0,,,,,,0.0,0,,0,0.0,,,,,,,,
5.949,0,TAKEOFF,-0.0468,-0.0147,-0.8387,-0.0716,0.06,1.5676,0.0,0.0,0.0,,,,,,0.0,0,,0,0.0,,,,,,,,
6.0,0,TAKEOFF,-0.0532,-0.0159,-0.8529,-0.075,0.054,1.568,0.0,0.0,0.0,,,,,,0.0,0,,0,0.0,,,,,,,,
6.049,0,TAKEOFF,-0.0593,-0.0169,-0.8674,-0.0778,0.0481,1.5684,0.0,0.0,0.0,,,,,,0.0,0,,0,0.0,,,,,,,,
6.099,0,TAKEOFF,-0.0657,-0.0168,-0.882,-0.0801,0.0417,1.5691,0.0,0.0,0.0,,,,,,0.0,0,,0,0.0,,,,,,,,
6.149,0,TAKEOFF,-0.0707,-0.0164,-0.8935,-0.0811,0.0366,1.5695,0.0,0.0,0.0,,,,,,0.0,0,,0,0.0,,,,,,,,
6.199,0,TAKEOFF,-0.0764,-0.0159,-0.9081,-0.0812,0.0308,1.5696,0.0,0.0,0.0,,,,,,0.0,0,,0,0.0,,,,,,,,
6.249,0,TAKEOFF,-0.083,-0.0201,-0.9195,-0.0812,0.024,1.5693,0.0,0.0,0.0,,,,,,0.0,0,,0,0.0,,,,,,,,
6.299,0,TAKEOFF,-0.091,-0.0259,-0.9337,-0.0805,0.0155,1.5687,0.0,0.0,0.0,,,,,,0.0,0,,0,0.0,,,,,,,,
6.35,0,TAKEOFF,-0.096,-0.0294,-0.9437,-0.0796,0.0102,1.5681,0.0,0.0,0.0,,,,,,0.0,0,,0,0.0,,,,,,,,
6.399,0,TAKEOFF,-0.1008,-0.0328,-0.9556,-0.0774,0.0044,1.5675,0.0,0.0,0.0,,,,,,0.0,0,,0,0.0,,,,,,,,
6.449,0,TAKEOFF,-0.1054,-0.036,-0.9699,-0.0736,-0.0015,1.5668,0.0,0.0,0.0,,,,,,0.0,0,,0,0.0,,,,,,,,
6.499,0,TAKEOFF,-0.109,-0.0385,-0.9824,-0.0699,-0.0056,1.5662,0.0,0.0,0.0,,,,,,0.0,0,,0,0.0,,,,,,,,
6.549,0,TAKEOFF,-0.1158,-0.0392,-1.0028,-0.0664,-0.0088,1.5655,0.0,0.0,0.0,,,,,,0.0,0,,0,0.0,,,,,,,,
6.599,0,TAKEOFF,-0.1226,-0.0396,-1.024,-0.0628,-0.0113,1.5647,0.0,0.0,0.0,,,,,,0.0,0,,0,0.0,,,,,,,,
6.649,0,TAKEOFF,-0.1276,-0.04,-1.0415,-0.0595,-0.0132,1.5642,0.0,0.0,0.0,,,,,,0.0,0,,0,0.0,,,,,,,,
6.699,0,TAKEOFF,-0.1305,-0.0429,-1.0541,-0.0553,-0.0162,1.5638,0.0,0.0,0.0,,,,,,0.0,0,,0,0.0,,,,,,,,
6.749,0,TAKEOFF,-0.1336,-0.0461,-1.0697,-0.05,-0.0197,1.5635,0.0,0.0,0.0,,,,,,0.0,0,,0,0.0,,,,,,,,
6.799,0,TAKEOFF,-0.1356,-0.0484,-1.0824,-0.0452,-0.0224,1.5633,0.0,0.0,0.0,,,,,,0.0,0,,0,0.0,,,,,,,,
6.849,0,TAKEOFF,-0.136,-0.0498,-1.0932,-0.0399,-0.0245,1.5628,0.0,0.0,0.0,,,,,,0.0,0,,0,0.0,,,,,,,,
6.899,0,TAKEOFF,-0.1364,-0.0512,-1.1045,-0.0346,-0.0265,1.5623,0.0,0.0,0.0,,,,,,0.0,0,,0,0.0,,,,,,,,
6.949,0,TAKEOFF,-0.1366,-0.0527,-1.1178,-0.0286,-0.0285,1.5616,0.0,0.0,0.0,,,,,,0.0,0,,0,0.0,,,,,,,,
6.999,0,TAKEOFF,-0.1365,-0.0533,-1.1255,-0.024,-0.0296,1.5609,0.0,0.0,0.0,,,,,,0.0,0,,0,0.0,,,,,,,,
7.049,0,TAKEOFF,-0.1362,-0.0541,-1.1361,-0.0188,-0.0308,1.56,0.0,0.0,0.0,,,,,,0.0,0,,0,0.0,,,,,,,,
7.099,0,TAKEOFF,-0.1355,-0.0547,-1.1462,-0.014,-0.0315,1.5595,0.0,0.0,0.0,,,,,,0.0,0,,0,0.0,,,,,,,,
7.149,0,TAKEOFF,-0.1342,-0.0549,-1.153,-0.0102,-0.0316,1.5592,0.0,0.0,0.0,,,,,,0.0,0,,0,0.0,,,,,,,,
7.199,0,TAKEOFF,-0.1328,-0.0552,-1.1627,-0.0059,-0.0318,1.559,0.0,0.0,0.0,,,,,,0.0,0,,0,0.0,,,,,,,,
7.249,0,TAKEOFF,-0.1333,-0.0563,-1.1706,-0.0034,-0.0324,1.559,0.0,0.0,0.0,,,,,,0.0,0,,0,0.0,,,,,,,,
7.299,0,TAKEOFF,-0.1346,-0.058,-1.1787,-0.0015,-0.0331,1.5594,0.0,0.0,0.0,,,,,,0.0,0,,0,0.0,,,,,,,,
7.349,0,TAKEOFF,-0.136,-0.0599,-1.1897,0.0006,-0.0342,1.5598,0.0,0.0,0.0,,,,,,0.0,0,,0,0.0,,,,,,,,
7.399,0,TAKEOFF,-0.1412,-0.0606,-1.2045,0.0013,-0.0348,1.5601,0.0,0.0,0.0,,,,,,0.0,0,,0,0.0,,,,,,,,
7.449,0,TAKEOFF,-0.1456,-0.0607,-1.2155,0.0014,-0.0351,1.5602,0.0,0.0,0.0,,,,,,0.0,0,,0,0.0,,,,,,,,
7.499,0,TAKEOFF,-0.1513,-0.0611,-1.2326,0.0019,-0.0355,1.5603,0.0,0.0,0.0,,,,,,0.0,0,,0,0.0,,,,,,,,
7.549,0,TAKEOFF,-0.1578,-0.0612,-1.2492,0.0023,-0.0359,1.5605,0.0,0.0,0.0,,,,,,0.0,0,,0,0.0,,,,,,,,
7.599,0,TAKEOFF,-0.1631,-0.0613,-1.2631,0.0029,-0.0364,1.5606,0.0,0.0,0.0,,,,,,0.0,0,,0,0.0,,,,,,,,
7.649,0,TAKEOFF,-0.1677,-0.0615,-1.2772,0.0041,-0.037,1.5606,0.0,0.0,0.0,,,,,,0.0,0,,0,0.0,,,,,,,,
7.699,0,TAKEOFF,-0.1704,-0.0606,-1.2918,0.0072,-0.0374,1.5605,0.0,0.0,0.0,,,,,,0.0,0,,0,0.0,,,,,,,,
7.749,0,TAKEOFF,-0.1719,-0.0599,-1.3039,0.0104,-0.0378,1.5603,0.0,0.0,0.0,,,,,,0.0,0,,0,0.0,,,,,,,,
7.799,0,TAKEOFF,-0.1731,-0.0594,-1.3188,0.0148,-0.0384,1.5601,0.0,0.0,0.0,,,,,,0.0,0,,0,0.0,,,,,,,,
7.849,0,TAKEOFF,-0.1731,-0.0614,-1.3308,0.0193,-0.0398,1.56,0.0,0.0,0.0,,,,,,0.0,0,,0,0.0,,,,,,,,
7.899,0,TAKEOFF,-0.1728,-0.0631,-1.3414,0.0231,-0.0411,1.56,0.0,0.0,0.0,,,,,,0.0,0,,0,0.0,,,,,,,,
7.95,0,TAKEOFF,-0.1729,-0.066,-1.3569,0.0273,-0.0429,1.5596,0.0,0.0,0.0,,,,,,0.0,0,,0,0.0,,,,,,,,
7.999,0,TAKEOFF,-0.174,-0.0705,-1.3768,0.0308,-0.0452,1.5589,0.0,0.0,0.0,,,,,,0.0,0,,0,0.0,,,,,,,,
8.049,0,TAKEOFF,-0.1744,-0.074,-1.3929,0.0336,-0.0468,1.5585,0.0,0.0,0.0,,,,,,0.0,0,,0,0.0,,,,,,,,
8.099,0,TAKEOFF,-0.175,-0.0785,-1.4129,0.0366,-0.0485,1.5579,0.0,0.0,0.0,,,,,,0.0,0,,0,0.0,,,,,,,,
8.15,0,TAKEOFF,-0.1755,-0.0825,-1.4298,0.0391,-0.0497,1.5573,0.0,0.0,0.0,,,,,,0.0,0,,0,0.0,,,,,,,,
