t,run_id,state,pos_n,pos_e,alt,vel_n,vel_e,yaw,cmd_vx,cmd_vy,speed,target_n,target_e,dist_to_target,front_dist,min_threat,min_threat_angle,collision,ok,n_obs,compute_ms,heading_score,clearance_score,velocity_score,heading_term,clearance_term,velocity_term,total,safe_dist
4.399,0,TAKEOFF,-0.0795,-0.162,0.4571,0.0253,-0.012,1.5635,0.0,0.0,0.0,,,,,,0.0,0,,0,0.0,,,,,,,,
4.449,0,TAKEOFF,-0.0796,-0.163,0.4576,0.0249,-0.0129,1.5634,0.0,0.0,0.0,,,,,,0.0,0,,0,0.0,,,,,,,,
4.499,0,TAKEOFF,-0.0795,-0.1638,0.4581,0.0247,-0.0133,1.5626,0.0,0.0,0.0,,,,,,0.0,0,,0,0.0,,,,,,,,
4.55,0,TAKEOFF,-0.0796,-0.1631,0.4594,0.0241,-0.0088,1.5617,0.0,0.0,0.0,,,,,,0.0,0,,0,0.0,,,,,,,,
4.599,0,TAKEOFF,-0.0796,-0.1621,0.4608,0.0237,0.0019,1.5611,0.0,0.0,0.0,,,,,,0.0,0,,0,0.0,,,,,,,,
4.649,0,TAKEOFF,-0.0795,-0.1608,0.4616,0.0234,0.0159,1.5608,0.0,0.0,0.0,,,,,,0.0,0,,0,0.0,,,,,,,,
4.699,0,TAKEOFF,-0.0825,-0.1574,0.4643,0.0214,0.0324,1.5607,0.0,0.0,0.0,,,,,,0.0,0,,0,0.0,,,,,,,,
4.749,0,TAKEOFF,-0.0857,-0.1527,0.4666,0.0116,0.0521,1.5597,0.0,0.0,0.0,,,,,,0.0,0,,0,0.0,,,,,,,,
4.799,0,TAKEOFF,-0.0885,-0.1477,0.4673,0.0091,0.0703,1.5581,0.0,0.0,0.0,,,,,,0.0,0,,0,0.0,,,,,,,,
4.849,0,TAKEOFF,-0.0895,-0.1443,0.4658,0.0062,0.087,1.5572,0.0,0.0,0.0,,,,,,0.0,0,,0,0.0,,,,,,,,
4.899,0,TAKEOFF,-0.0911,-0.1382,0.4613,-0.0027,0.1183,1.5563,0.0,0.0,0.0,,,,,,0.0,0,,0,0.0,,,,,,,,
4.949,0,TAKEOFF,-0.0956,-0.13,0.4523,-0.0172,0.1539,1.556,0.0,0.0,0.0,,,,,,0.0,0,,0,0.0,,,,,,,,
4.999,0,TAKEOFF,-0.1035,-0.1209,0.4405,-0.033,0.1839,1.5559,0.0,0.0,0.0,,,,,,0.0,0,,0,0.0,,,,,,,,
5.049,0,TAKEOFF,-0.1142,-0.1068,0.4187,-0.0554,0.2218,1.5559,0.0,0.0,0.0,,,,,,0.0,0,,0,0.0,,,,,,,,
5.099,0,TAKEOFF,-0.1258,-0.0937,0.8365,-0.0716,0.2453,1.5562,0.0,0.0,0.0,,,,,,0.0,0,,0,0.0,,,,,,,,
5.149,0,TAKEOFF,-0.142,-0.0761,0.8052,-0.0892,0.2682,1.5568,0.0,0.0,0.0,,,,,,0.0,0,,0,0.0,,,,,,,,
5.199,0,TAKEOFF,-0.1547,-0.0612,0.7753,-0.1004,0.2818,1.5576,0.0,0.0,0.0,,,,,,0.0,0,,0,0.0,,,,,,,,
5.249,0,TAKEOFF,-0.1716,-0.0396,0.7391,-0.1108,0.2934,1.5587,0.0,0.0,0.0,,,,,,0.0,0,,0,0.0,,,,,,,,
5.299,0,TAKEOFF,-0.1857,-0.0206,0.7059,-0.1162,0.2987,1.5595,0.0,0.0,0.0,,,,,,0.0,0,,0,0.0,,,,,,,,
5.349,0,TAKEOFF,-0.2013,0.0013,0.6602,-0.1186,0.2995,1.5607,0.0,0.0,0.0,,,,,,0.0,0,,0,0.0,,,,,,,,
5.399,0,TAKEOFF,-0.2176,0.0166,0.5913,-0.119,0.2951,1.5615,0.0,0.0,0.0,,,,,,0.0,0,,0,0.0,,,,,,,,
5.449,0,TAKEOFF,-0.2324,0.0313,0.5216,-0.1169,0.2874,1.5621,0.0,0.0,0.0,,,,,,0.0,0,,0,0.0,,,,,,,,
5.499,0,TAKEOFF,-0.2484,0.048,0.4366,-0.1118,0.275,1.5622,0.0,0.0,0.0,,,,,,0.0,0,,0,0.0,,,,,,,,
5.549,0,TAKEOFF,-0.2625,0.0632,0.3341,-0.1044,0.2599,1.5618,0.0,0.0,0.0,,,,,,0.0,0,,0,0.0,,,,,,,,
5.6,0,TAKEOFF,-0.273,0.0751,0.251,-0.0973,0.2461,1.5613,0.0,0.0,0.0,,,,,,0.0,0,,0,0.0,,,,,,,,
5.649,0,TAKEOFF,-0.2834,0.088,0.1542,-0.0878,0.228,1.5605,0.0,0.0,0.0,,,,,,0.0,0,,0,0.0,,,,,,,,
5.699,0,TAKEOFF,-0.2881,0.0967,0.0754,-0.0783,0.2118,1.5599,0.0,0.0,0.0,,,,,,0.0,0,,0,0.0,,,,,,,,
5.749,0,TAKEOFF,-0.2929,0.1063,-0.0146,-0.0667,0.1915,1.559,0.0,0.0,0.0,,,,,,0.0,0,,0,0.0,,,,,,,,
5.799,0,TAKEOFF,-0.2969,0.1153,-0.1067,-0.055,0.1706,1.558,0.0,0.0,0.0,,,,,,0.0,0,,0,0.0,,,,,,,,
5.849,0,TAKEOFF,-0.3,0.1235,-0.1992,-0.0434,0.1495,1.5567,0.0,0.0,0.0,,,,,,0.0,0,,0,0.0,,,,,,,,
5.899,0,TAKEOFF,-0.302,0.1295,-0.2708,-0.034,0.1319,1.555,0.0,0.0,0.0,,,,,,0.0,0,,0,0.0,,,,,,,,
5.949,0,TAKEOFF,-0.3038,0.1335,-0.3547,-0.0231,0.1095,1.5531,0.0,0.0,0.0,,,,,,0.0,0,,0,0.0,,,,,,,,
5.999,0,TAKEOFF,-0.3047,0.1353,-0.4209,-0.0144,0.0906,1.5518,0.0,0.0,0.0,,,,,,0.0,0,,0,0.0,,,,,,,,
6.049,0,TAKEOFF,-0.3053,0.1367,-0.4942,-0.0043,0.0684,1.5501,0.0,0.0,0.0,,,,,,0.0,0,,0,0.0,,,,,,,,
6.099,0,TAKEOFF,-0.3043,0.1378,-0.5817,0.0061,0.0472,1.5485,0.0,0.0,0.0,,,,,,0.0,0,,0,0.0,,,,,,,,
6.149,0,TAKEOFF,-0.303,0.1381,-0.6476,0.0144,0.0303,1.5471,0.0,0.0,0.0,,,,,,0.0,0,,0,0.0,,,,,,,,
6.199,0,TAKEOFF,-0.3015,0.1379,-0.7078,0.0222,0.0142,1.546,0.0,0.0,0.0,,,,,,0.0,0,,0,0.0,,,,,,,,
6.249,0,TAKEOFF,-0.2992,0.1386,-0.7732,0.0313,-0.0038,1.545,0.0,0.0,0.0,,,,,,0.0,0,,0,0.0,,,,,,,,
6.299,0,TAKEOFF,-0.2969,0.1384,-0.8224,0.0383,-0.0181,1.5442,0.0,0.0,0.0,,,,,,0.0,0,,0,0.0,,,,,,,,
6.349,0,TAKEOFF,-0.2932,0.1375,-0.8774,0.0465,-0.0345,1.5432,0.0,0.0,0.0,,,,,,0.0,0,,0,0.0,,,,,,,,
6.399,0,TAKEOFF,-0.2858,0.1361,-0.9343,0.0555,-0.0499,1.5424,0.0,0.0,0.0,,,,,,0.0,0,,0,0.0,,,,,,,,
6.449,0,TAKEOFF,-0.2798,0.1342,-0.9768,0.0622,-0.0622,1.5415,0.0,0.0,0.0,,,,,,0.0,0,,0,0.0,,,,,,,,
6.499,0,TAKEOFF,-0.2729,0.1322,-1.0149,0.0686,-0.0738,1.5407,0.0,0.0,0.0,,,,,,0.0,0,,0,0.0,,,,,,,,
6.55,0,TAKEOFF,-0.2631,0.1296,-1.0555,0.076,-0.087,1.5399,0.0,0.0,0.0,,,,,,0.0,0,,0,0.0,,,,,,,,
6.599,0,TAKEOFF,-0.2553,0.1268,-1.0858,0.0812,-0.0973,1.5398,0.0,0.0,0.0,,,,,,0.0,0,,0,0.0,,,,,,,,
6.649,0,TAKEOFF,-0.2471,0.1211,-1.1195,0.0861,-0.1098,1.5403,0.0,0.0,0.0,,,,,,0.0,0,,0,0.0,,,,,,,,
6.699,0,TAKEOFF,-0.24,0.1135,-1.1505,0.0895,-0.1221,1.5475,0.0,0.0,0.0,,,,,,0.0,0,,0,0.0,,,,,,,,
6.749,0,TAKEOFF,-0.2342,0.1069,-1.1737,0.0915,-0.1315,1.5488,0.0,0.0,0.0,,,,,,0.0,0,,0,0.0,,,,,,,,
6.799,0,TAKEOFF,-0.2284,0.0952,-1.1962,0.0925,-0.1438,1.5485,0.0,0.0,0.0,,,,,,0.0,0,,0,0.0,,,,,,,,
6.849,0,TAKEOFF,-0.2239,0.085,-1.2127,0.0927,-0.1533,1.5474,0.0,0.0,0.0,,,,,,0.0,0,,0,0.0,,,,,,,,
6.899,0,TAKEOFF,-0.2185,0.0729,-1.2306,0.0922,-0.1631,1.5452,0.0,0.0,0.0,,,,,,0.0,0,,0,0.0,,,,,,,,
6.949,0,TAKEOFF,-0.215,0.0628,-1.2388,0.0914,-0.1702,1.5408,0.0,0.0,0.0,,,,,,0.0,0,,0,0.0,,,,,,,,
7.0,0,TAKEOFF,-0.2107,0.0509,-1.2483,0.09,-0.177,1.5341,0.0,0.0,0.0,,,,,,0.0,0,,0,0.0,,,,,,,,
7.049,0,TAKEOFF,-0.2071,0.0411,-1.2561,0.0887,-0.1812,1.5295,0.0,0.0,0.0,,,,,,0.0,0,,0,0.0,,,,,,,,
7.099,0,TAKEOFF,-0.2002,0.0277,-1.268,0.0883,-0.1857,1.5261,0.0,0.0,0.0,,,,,,0.0,0,,0,0.0,,,,,,,,
7.149,0,TAKEOFF,-0.1947,0.0169,-1.2776,0.0878,-0.1882,1.5246,0.0,0.0,0.0,,,,,,0.0,0,,0,0.0,,,,,,,,
7.199,0,TAKEOFF,-0.189,0.0063,-1.2878,0.0872,-0.1897,1.5246,0.0,0.0,0.0,,,,,,0.0,0,,0,0.0,,,,,,,,
7.249,0,TAKEOFF,-0.181,-0.006,-1.3033,0.0868,-0.1908,1.5265,0.0,0.0,0.0,,,,,,0.0,0,,0,0.0,,,,,,,,
7.299,0,TAKEOFF,-0.1747,-0.0161,-1.3154,0.0861,-0.1907,1.5283,0.0,0.0,0.0,,,,,,0.0,0,,0,0.0,,,,,,,,
7.349,0,TAKEOFF,-0.1678,-0.026,-1.3269,0.0852,-0.1898,1.5306,0.0,0.0,0.0,,,,,,0.0,0,,0,0.0,,,,,,,,
7.399,0,TAKEOFF,-0.1577,-0.0366,-1.3374,0.0848,-0.188,1.5333,0.0,0.0,0.0,,,,,,0.0,0,,0,0.0,,,,,,,,
7.449,0,TAKEOFF,-0.1467,-0.0486,-1.3493,0.0835,-0.1849,1.5377,0.0,0.0,0.0,,,,,,0.0,0,,0,0.0,,,,,,,,
7.5,0,TAKEOFF,-0.138,-0.0581,-1.3587,0.0817,-0.1816,1.5432,0.0,0.0,0.0,,,,,,0.0,0,,0,0.0,,,,,,,,
7.549,0,TAKEOFF,-0.129,-0.0665,-1.3674,0.0799,-0.1772,1.5483,0.0,0.0,0.0,,,,,,0.0,0,,0,0.0,,,,,,,,
7.599,0,TAKEOFF,-0.1177,-0.0778,-1.3793,0.076,-0.1704,1.5541,0.0,0.0,0.0,,,,,,0.0,0,,0,0.0,,,,,,,,
7.649,0,TAKEOFF,-0.1078,-0.0858,-1.3877,0.0734,-0.1655,1.5574,0.0,0.0,0.0,,,,,,0.0,0,,0,0.0,,,,,,,,
7.699,0,TAKEOFF,-0.0952,-0.0953,-1.3977,0.0701,-0.1596,1.561,0.0,0.0,0.0,,,,,,0.0,0,,0,0.0,,,,,,,,
7.75,0,TAKEOFF,-0.0841,-0.1042,-1.4076,0.0656,-0.1534,1.5641,0.0,0.0,0.0,,,,,,0.0,0,,0,0.0,,,,,,,,
7.799,0,TAKEOFF,-0.0781,-0.11,-1.4159,0.0573,-0.1459,1.567,0.0,0.0,0.0,,,,,,0.0,0,,0,0.0,,,,,,,,
7.849,0,TAKEOFF,-0.0738,-0.1151,-1.4241,0.0475,-0.138,1.5692,0.0,0.0,0.0,,,,,,0.0,0,,0,0.0,,,,,,,,
7.899,0,TAKEOFF,-0.0714,-0.1195,-1.4303,0.0389,-0.1319,1.5705,0.0,0.0,0.0,,,,,,0.0,0,,0,0.0,,,,,,,,
7.949,0,TAKEOFF,-0.0715,-0.1258,-1.4348,0.028,-0.1266,1.5718,0.0,0.0,0.0,,,,,,0.0,0,,0,0.0,,,,,,,,
8.0,0,TAKEOFF,-0.0719,-0.1319,-1.4401,0.0177,-0.1213,1.5722,0.0,0.0,0.0,,,,,,0.0,0,,0,0.0,,,,,,,,
8.05,0,TAKEOFF,-0.0728,-0.1356,-1.4437,0.0073,-0.1138,1.572,0.0,0.0,0.0,,,,,,0.0,0,,0,0.0,,,,,,,,
8.099,0,TAKEOFF,-0.0742,-0.1372,-1.4462,-0.003,-0.1042,1.5719,0.0,0.0,0.0,,,,,,0.0,0,,0,0.0,,,,,,,,
8.149,0,TAKEOFF,-0.076,-0.1387,-1.4499,-0.012,-0.0948,1.5721,0.0,0.0,0.0,,,,,,0.0,0,,0,0.0,,,,,,,,
