t,run_id,state,pos_n,pos_e,alt,vel_n,vel_e,yaw,cmd_vx,cmd_vy,speed,target_n,target_e,dist_to_target,front_dist,min_threat,min_threat_angle,collision,ok,n_obs,compute_ms,heading_score,clearance_score,velocity_score,heading_term,clearance_term,velocity_term,total,safe_dist
0.849,0,INIT,-0.4815,-0.0071,-0.1842,-0.009,0.0115,1.5769,0.0,0.0,0.0,,,,,,0.0,0,,0,0.0,,,,,,,,
0.899,0,INIT,-0.4829,-0.0051,-0.1865,-0.0101,0.0125,1.5762,0.0,0.0,0.0,,,,,,0.0,0,,0,0.0,,,,,,,,
0.949,0,INIT,-0.4834,-0.0047,-0.1884,-0.0106,0.0127,1.5755,0.0,0.0,0.0,,,,,,0.0,0,,0,0.0,,,,,,,,
0.999,0,INIT,-0.4834,-0.0063,-0.1907,-0.011,0.0119,1.575,0.0,0.0,0.0,,,,,,0.0,0,,0,0.0,,,,,,,,
1.049,0,INIT,-0.4834,-0.0077,-0.1928,-0.0113,0.0113,1.5749,0.0,0.0,0.0,,,,,,0.0,0,,0,0.0,,,,,,,,
1.099,0,TAKEOFF,-0.4854,-0.0059,-0.1926,-0.0121,0.0122,1.5759,0.0,0.0,0.0,,,,,,0.0,0,,0,0.0,,,,,,,,
1.149,0,TAKEOFF,-0.4875,-0.0037,-0.1921,-0.013,0.0133,1.5771,0.0,0.0,0.0,,,,,,0.0,0,,0,0.0,,,,,,,,
1.199,0,TAKEOFF,-0.4891,-0.002,-0.1918,-0.0136,0.0141,1.578,0.0,0.0,0.0,,,,,,0.0,0,,0,0.0,,,,,,,,
1.249,0,TAKEOFF,-0.4894,-0.0004,-0.1942,-0.0137,0.0146,1.5793,0.0,0.0,0.0,,,,,,0.0,0,,0,0.0,,,,,,,,
1.299,0,TAKEOFF,-0.4897,0.0011,-0.1964,-0.0138,0.015,1.5805,0.0,0.0,0.0,,,,,,0.0,0,,0,0.0,,,,,,,,
1.349,0,TAKEOFF,-0.4903,0.0027,-0.1974,-0.0139,0.0155,1.5813,0.0,0.0,0.0,,,,,,0.0,0,,0,0.0,,,,,,,,
1.399,0,TAKEOFF,-0.4921,0.0063,-0.1955,-0.0141,0.0166,1.5816,0.0,0.0,0.0,,,,,,0.0,0,,0,0.0,,,,,,,,
1.449,0,TAKEOFF,-0.4938,0.0096,-0.1939,-0.0144,0.0176,1.5814,0.0,0.0,0.0,,,,,,0.0,0,,0,0.0,,,,,,,,
1.499,0,TAKEOFF,-0.4946,0.0104,-0.1921,-0.0144,0.0169,1.5808,0.0,0.0,0.0,,,,,,0.0,0,,0,0.0,,,,,,,,
1.549,0,TAKEOFF,-0.4949,0.0101,-0.1906,-0.0144,0.0159,1.5801,0.0,0.0,0.0,,,,,,0.0,0,,0,0.0,,,,,,,,
1.599,0,TAKEOFF,-0.4954,0.0099,-0.189,-0.0145,0.0147,1.5795,0.0,0.0,0.0,,,,,,0.0,0,,0,0.0,,,,,,,,
1.649,0,TAKEOFF,-0.4938,0.0095,-0.1891,-0.0135,0.0136,1.5792,0.0,0.0,0.0,,,,,,0.0,0,,0,0.0,,,,,,,,
1.699,0,TAKEOFF,-0.4921,0.0091,-0.1895,-0.0124,0.0125,1.5783,0.0,0.0,0.0,,,,,,0.0,0,,0,0.0,,,,,,,,
1.749,0,TAKEOFF,-0.4909,0.0088,-0.1898,-0.0117,0.0118,1.5775,0.0,0.0,0.0,,,,,,0.0,0,,0,0.0,,,,,,,,
1.799,0,TAKEOFF,-0.4888,0.0092,-0.1961,-0.0107,0.0115,1.5768,0.0,0.0,0.0,,,,,,0.0,0,,0,0.0,,,,,,,,
1.849,0,TAKEOFF,-0.4867,0.0096,-0.2027,-0.0097,0.0111,1.5757,0.0,0.0,0.0,,,,,,0.0,0,,0,0.0,,,,,,,,
1.899,0,TAKEOFF,-0.4847,0.01,-0.2085,-0.0088,0.0107,1.5742,0.0,0.0,0.0,,,,,,0.0,0,,0,0.0,,,,,,,,
1.95,0,TAKEOFF,-0.4828,0.0102,-0.2129,-0.0082,0.0103,1.5733,0.0,0.0,0.0,,,,,,0.0,0,,0,0.0,,,,,,,,
1.999,0,TAKEOFF,-0.4809,0.0103,-0.2177,-0.0076,0.0098,1.5727,0.0,0.0,0.0,,,,,,0.0,0,,0,0.0,,,,,,,,
2.049,0,TAKEOFF,-0.4786,0.0108,-0.2218,-0.0067,0.0093,1.5727,0.0,0.0,0.0,,,,,,0.0,0,,0,0.0,,,,,,,,
2.099,0,TAKEOFF,-0.4759,0.0115,-0.2254,-0.0058,0.0087,1.5728,0.0,0.0,0.0,,,,,,0.0,0,,0,0.0,,,,,,,,
2.15,0,TAKEOFF,-0.4737,0.0121,-0.2286,-0.005,0.0082,1.5731,0.0,0.0,0.0,,,,,,0.0,0,,0,0.0,,,,,,,,
2.199,0,TAKEOFF,-0.4663,0.0133,-0.2318,-0.0019,0.008,1.5741,0.0,0.0,0.0,,,,,,0.0,0,,0,0.0,,,,,,,,
2.249,0,TAKEOFF,-0.4599,0.0142,-0.2342,0.0008,0.008,1.5745,0.0,0.0,0.0,,,,,,0.0,0,,0,0.0,,,,,,,,
2.299,0,TAKEOFF,-0.4533,0.0148,-0.2365,0.0035,0.0077,1.5748,0.0,0.0,0.0,,,,,,0.0,0,,0,0.0,,,,,,,,
2.35,0,TAKEOFF,-0.4498,0.0135,-0.2368,0.0046,0.0065,1.5749,0.0,0.0,0.0,,,,,,0.0,0,,0,0.0,,,,,,,,
2.399,0,TAKEOFF,-0.445,0.0117,-0.2371,0.0061,0.0049,1.5748,0.0,0.0,0.0,,,,,,0.0,0,,0,0.0,,,,,,,,
2.449,0,TAKEOFF,-0.4415,0.0103,-0.2375,0.0072,0.0037,1.5747,0.0,0.0,0.0,,,,,,0.0,0,,0,0.0,,,,,,,,
2.499,0,TAKEOFF,-0.4366,0.0108,-0.2372,0.0088,0.0036,1.5742,0.0,0.0,0.0,,,,,,0.0,0,,0,0.0,,,,,,,,
2.549,0,TAKEOFF,-0.4324,0.0113,-0.2371,0.0102,0.0036,1.5737,0.0,0.0,0.0,,,,,,0.0,0,,0,0.0,,,,,,,,
2.599,0,TAKEOFF,-0.428,0.0123,-0.2353,0.0117,0.0039,1.5733,0.0,0.0,0.0,,,,,,0.0,0,,0,0.0,,,,,,,,
2.649,0,TAKEOFF,-0.4236,0.0137,-0.2321,0.0133,0.0044,1.5738,0.0,0.0,0.0,,,,,,0.0,0,,0,0.0,,,,,,,,
2.699,0,TAKEOFF,-0.4197,0.0149,-0.2294,0.0147,0.0049,1.5744,0.0,0.0,0.0,,,,,,0.0,0,,0,0.0,,,,,,,,
2.749,0,TAKEOFF,-0.4131,0.0153,-0.2231,0.0167,0.0049,1.5748,0.0,0.0,0.0,,,,,,0.0,0,,0,0.0,,,,,,,,
2.799,0,TAKEOFF,-0.4088,0.0154,-0.2188,0.018,0.0048,1.575,0.0,0.0,0.0,,,,,,0.0,0,,0,0.0,,,,,,,,
2.85,0,TAKEOFF,-0.4029,0.0156,-0.2133,0.0198,0.0047,1.5752,0.0,0.0,0.0,,,,,,0.0,0,,0,0.0,,,,,,,,
2.899,0,TAKEOFF,-0.3994,0.0171,-0.2081,0.02,0.0052,1.5755,0.0,0.0,0.0,,,,,,0.0,0,,0,0.0,,,,,,,,
2.949,0,TAKEOFF,-0.3966,0.0187,-0.2037,0.02,0.0057,1.5756,0.0,0.0,0.0,,,,,,0.0,0,,0,0.0,,,,,,,,
2.999,0,TAKEOFF,-0.394,0.02,-0.1992,0.02,0.0061,1.5755,0.0,0.0,0.0,,,,,,0.0,0,,0,0.0,,,,,,,,
3.049,0,TAKEOFF,-0.3912,0.0203,-0.192,0.0203,0.0063,1.5751,0.0,0.0,0.0,,,,,,0.0,0,,0,0.0,,,,,,,,
3.099,0,TAKEOFF,-0.3887,0.0206,-0.1858,0.0206,0.0065,1.5746,0.0,0.0,0.0,,,,,,0.0,0,,0,0.0,,,,,,,,
3.149,0,TAKEOFF,-0.3912,0.0205,-0.1811,0.019,0.0064,1.5743,0.0,0.0,0.0,,,,,,0.0,0,,0,0.0,,,,,,,,
3.199,0,TAKEOFF,-0.3972,0.02,-0.1759,0.0159,0.0061,1.574,0.0,0.0,0.0,,,,,,0.0,0,,0,0.0,,,,,,,,
3.249,0,TAKEOFF,-0.4031,0.0196,-0.1715,0.0129,0.0058,1.5737,0.0,0.0,0.0,,,,,,0.0,0,,0,0.0,,,,,,,,
3.299,0,TAKEOFF,-0.4072,0.0195,-0.1715,0.0107,0.0057,1.5734,0.0,0.0,0.0,,,,,,0.0,0,,0,0.0,,,,,,,,
3.349,0,TAKEOFF,-0.4108,0.0194,-0.1717,0.0087,0.0057,1.5733,0.0,0.0,0.0,,,,,,0.0,0,,0,0.0,,,,,,,,
3.399,0,TAKEOFF,-0.4134,0.0196,-0.1718,0.0072,0.0058,1.5732,0.0,0.0,0.0,,,,,,0.0,0,,0,0.0,,,,,,,,
3.449,0,TAKEOFF,-0.4161,0.02,-0.1721,0.0055,0.0061,1.573,0.0,0.0,0.0,,,,,,0.0,0,,0,0.0,,,,,,,,
3.499,0,TAKEOFF,-0.4186,0.0204,-0.1724,0.004,0.0063,1.5725,0.0,0.0,0.0,,,,,,0.0,0,,0,0.0,,,,,,,,
3.549,0,TAKEOFF,-0.4208,0.0195,-0.1708,0.0025,0.006,1.5721,0.0,0.0,0.0,,,,,,0.0,0,,0,0.0,,,,,,,,
3.599,0,TAKEOFF,-0.4236,0.0176,-0.1678,0.0006,0.0053,1.5717,0.0,0.0,0.0,,,,,,0.0,0,,0,0.0,,,,,,,,
3.649,0,TAKEOFF,-0.4261,0.0159,-0.1653,-0.001,0.0047,1.5721,0.0,0.0,0.0,,,,,,0.0,0,,0,0.0,,,,,,,,
3.699,0,TAKEOFF,-0.4305,0.0136,-0.1637,-0.003,0.0036,1.5729,0.0,0.0,0.0,,,,,,0.0,0,,0,0.0,,,,,,,,
3.749,0,TAKEOFF,-0.4344,0.0117,-0.1623,-0.0046,0.0026,1.5737,0.0,0.0,0.0,,,,,,0.0,0,,0,0.0,,,,,,,,
3.799,0,TAKEOFF,-0.4389,0.0085,-0.16,-0.0065,0.0009,1.5743,0.0,0.0,0.0,,,,,,0.0,0,,0,0.0,,,,,,,,
3.85,0,TAKEOFF,-0.4441,0.0036,-0.1563,-0.0085,-0.0018,1.5749,0.0,0.0,0.0,,,,,,0.0,0,,0,0.0,,,,,,,,
3.899,0,TAKEOFF,-0.4496,-0.0016,-0.1525,-0.0107,-0.0046,1.5749,0.0,0.0,0.0,,,,,,0.0,0,,0,0.0,,,,,,,,
3.949,0,TAKEOFF,-0.4532,-0.0047,-0.1513,-0.0121,-0.0065,1.5748,0.0,0.0,0.0,,,,,,0.0,0,,0,0.0,,,,,,,,
4.0,0,TAKEOFF,-0.4563,-0.0069,-0.1526,-0.0133,-0.008,1.5746,0.0,0.0,0.0,,,,,,0.0,0,,0,0.0,,,,,,,,
4.049,0,TAKEOFF,-0.4592,-0.009,-0.1538,-0.0143,-0.0094,1.5744,0.0,0.0,0.0,,,,,,0.0,0,,0,0.0,,,,,,,,
4.099,0,TAKEOFF,-0.4603,-0.0093,-0.1628,-0.0146,-0.0104,1.5741,0.0,0.0,0.0,,,,,,0.0,0,,0,0.0,,,,,,,,
4.149,0,TAKEOFF,-0.461,-0.0094,-0.1721,-0.0147,-0.0113,1.5735,0.0,0.0,0.0,,,,,,0.0,0,,0,0.0,,,,,,,,
4.199,0,TAKEOFF,-0.4614,-0.0096,-0.1801,-0.0146,-0.0122,1.5727,0.0,0.0,0.0,,,,,,0.0,0,,0,0.0,,,,,,,,
4.249,0,TAKEOFF,-0.4604,-0.0099,-0.1856,-0.0139,-0.0131,1.572,0.0,0.0,0.0,,,,,,0.0,0,,0,0.0,,,,,,,,
4.299,0,TAKEOFF,-0.4595,-0.0103,-0.1906,-0.0133,-0.014,1.5713,0.0,0.0,0.0,,,,,,0.0,0,,0,0.0,,,,,,,,
4.349,0,TAKEOFF,-0.4579,-0.0132,-0.1984,-0.0123,-0.0159,1.571,0.0,0.0,0.0,,,,,,0.0,0,,0,0.0,,,,,,,,
4.399,0,TAKEOFF,-0.4565,-0.0171,-0.2049,-0.0116,-0.0154,1.5711,0.0,0.0,0.0,,,,,,0.0,0,,0,0.0,,,,,,,,
4.449,0,TAKEOFF,-0.4553,-0.0205,-0.2108,-0.011,-0.0094,1.5716,0.0,0.0,0.0,,,,,,0.0,0,,0,0.0,,,,,,,,
4.499,0,TAKEOFF,-0.4529,-0.0225,-0.2137,-0.0098,0.0035,1.5722,0.0,0.0,0.0,,,,,,0.0,0,,0,0.0,,,,,,,,
4.549,0,TAKEOFF,-0.4503,-0.0223,-0.2132,-0.0109,0.0164,1.5724,0.0,0.0,0.0,,,,,,0.0,0,,0,0.0,,,,,,,,
4.599,0,TAKEOFF,-0.4477,-0.0216,-0.2139,-0.0109,0.0239,1.5711,0.0,0.0,0.0,,,,,,0.0,0,,0,0.0,,,,,,,,
4.649,0,TAKEOFF,-0.4473,-0.0193,-0.2185,-0.0117,0.0396,1.5685,0.0,0.0,0.0,,,,,,0.0,0,,0,0.0,,,,,,,,
4.699,0,TAKEOFF,-0.4477,-0.0164,-0.2252,-0.0145,0.0585,1.5658,0.0,0.0,0.0,,,,,,0.0,0,,0,0.0,,,,,,,,
4.749,0,TAKEOFF,-0.4484,-0.0099,-0.2389,-0.0207,0.0898,1.5612,0.0,0.0,0.0,,,,,,0.0,0,,0,0.0,,,,,,,,
4.799,0,TAKEOFF,-0.4487,0.0001,-0.253,-0.0258,0.1142,1.5575,0.0,0.0,0.0,,,,,,0.0,0,,0,0.0,,,,,,,,
4.849,0,TAKEOFF,-0.4493,0.0125,-0.2727,-0.0318,0.1401,1.5528,0.0,0.0,0.0,,,,,,0.0,0,,0,0.0,,,,,,,,
4.899,0,TAKEOFF,-0.4501,0.0255,-0.2947,-0.0371,0.1607,1.5478,0.0,0.0,0.0,,,,,,0.0,0,,0,0.0,,,,,,,,
4.949,0,TAKEOFF,-0.4508,0.0393,-0.3183,-0.0412,0.1757,1.5427,0.0,0.0,0.0,,,,,,0.0,0,,0,0.0,,,,,,,,
4.999,0,TAKEOFF,-0.4518,0.0529,-0.3436,-0.0441,0.185,1.5376,0.0,0.0,0.0,,,,,,0.0,0,,0,0.0,,,,,,,,
5.05,0,TAKEOFF,-0.4529,0.0648,-0.3638,-0.0459,0.1894,1.5335,0.0,0.0,0.0,,,,,,0.0,0,,0,0.0,,,,,,,,
5.099,0,TAKEOFF,-0.4543,0.0791,-0.3877,-0.0473,0.1911,1.5287,0.0,0.0,0.0,,,,,,0.0,0,,0,0.0,,,,,,,,
5.15,0,TAKEOFF,-0.4559,0.0928,-0.4128,-0.0479,0.1892,1.5243,0.0,0.0,0.0,,,,,,0.0,0,,0,0.0,,,,,,,,
5.2,0,TAKEOFF,-0.4581,0.1026,-0.43,-0.0488,0.1852,1.521,0.0,0.0,0.0,,,,,,0.0,0,,0,0.0,,,,,,,,
5.249,0,TAKEOFF,-0.4602,0.112,-0.4483,-0.0494,0.1794,1.5178,0.0,0.0,0.0,,,,,,0.0,0,,0,0.0,,,,,,,,
5.299,0,TAKEOFF,-0.4624,0.1209,-0.4675,-0.0496,0.1722,1.515,0.0,0.0,0.0,,,,,,0.0,0,,0,0.0,,,,,,,,
5.349,0,TAKEOFF,-0.4662,0.1284,-0.4912,-0.0495,0.1606,1.5121,0.0,0.0,0.0,,,,,,0.0,0,,0,0.0,,,,,,,,
5.399,0,TAKEOFF,-0.4694,0.1338,-0.5116,-0.0491,0.1498,1.51,0.0,0.0,0.0,,,,,,0.0,0,,0,0.0,,,,,,,,
5.449,0,TAKEOFF,-0.4725,0.1388,-0.5327,-0.0483,0.1383,1.5082,0.0,0.0,0.0,,,,,,0.0,0,,0,0.0,,,,,,,,
5.5,0,TAKEOFF,-0.4784,0.142,-0.5607,-0.048,0.1233,1.5069,0.0,0.0,0.0,,,,,,0.0,0,,0,0.0,,,,,,,,
5.549,0,TAKEOFF,-0.4832,0.1442,-0.5845,-0.0474,0.1105,1.5065,0.0,0.0,0.0,,,,,,0.0,0,,0,0.0,,,,,,,,
5.599,0,TAKEOFF,-0.4877,0.1461,-0.6084,-0.0465,0.0979,1.5063,0.0,0.0,0.0,,,,,,0.0,0,,0,0.0,,,,,,,,
5.649,0,TAKEOFF,-0.4908,0.1484,-0.6363,-0.044,0.083,1.5067,0.0,0.0,0.0,,,,,,0.0,0,,0,0.0,,,,,,,,
5.699,0,TAKEOFF,-0.4935,0.1503,-0.6642,-0.0411,0.0685,1.5071,0.0,0.0,0.0,,,,,,0.0,0,,0,0.0,,,,,,,,
5.749,0,TAKEOFF,-0.4967,0.1515,-0.692,-0.038,0.0542,1.5074,0.0,0.0,0.0,,,,,,0.0,0,,0,0.0,,,,,,,,
5.8,0,TAKEOFF,-0.501,0.1519,-0.7197,-0.0351,0.0399,1.5076,0.0,0.0,0.0,,,,,,0.0,0,,0,0.0,,,,,,,,
5.849,0,TAKEOFF,-0.5041,0.1519,-0.7425,-0.0326,0.0284,1.5077,0.0,0.0,0.0,,,,,,0.0,0,,0,0.0,,,,,,,,
5.899,0,TAKEOFF,-0.5081,0.1537,-0.7717,-0.0294,0.0163,1.5079,0.0,0.0,0.0,,,,,,0.0,0,,0,0.0,,,,,,,,
5.949,0,TAKEOFF,-0.5114,0.1556,-0.7964,-0.0267,0.007,1.5089,0.0,0.0,0.0,,,,,,0.0,0,,0,0.0,,,,,,,,
5.999,0,TAKEOFF,-0.5142,0.1569,-0.8205,-0.0239,-0.0019,1.5099,0.0,0.0,0.0,,,,,,0.0,0,,0,0.0,,,,,,,,
6.05,0,TAKEOFF,-0.5169,0.1594,-0.8481,-0.0206,-0.0116,1.511,0.0,0.0,0.0,,,,,,0.0,0,,0,0.0,,,,,,,,
6.099,0,TAKEOFF,-0.5191,0.1619,-0.8747,-0.0173,-0.0209,1.5109,0.0,0.0,0.0,,,,,,0.0,0,,0,0.0,,,,,,,,
6.15,0,TAKEOFF,-0.5207,0.1633,-0.8964,-0.0144,-0.0285,1.5104,0.0,0.0,0.0,,,,,,0.0,0,,0,0.0,,,,,,,,
6.199,0,TAKEOFF,-0.52,0.1636,-0.9213,-0.01,-0.038,1.5095,0.0,0.0,0.0,,,,,,0.0,0,,0,0.0,,,,,,,,
6.249,0,TAKEOFF,-0.5189,0.1631,-0.9455,-0.0056,-0.0476,1.5085,0.0,0.0,0.0,,,,,,0.0,0,,0,0.0,,,,,,,,
6.299,0,TAKEOFF,-0.5173,0.1609,-0.97,-0.0013,-0.0578,1.5075,0.0,0.0,0.0,,,,,,0.0,0,,0,0.0,,,,,,,,
6.349,0,TAKEOFF,-0.515,0.1561,-0.9955,0.003,-0.0689,1.507,0.0,0.0,0.0,,,,,,0.0,0,,0,0.0,,,,,,,,
6.399,0,TAKEOFF,-0.5128,0.151,-1.0201,0.0067,-0.0794,1.5069,0.0,0.0,0.0,,,,,,0.0,0,,0,0.0,,,,,,,,
6.449,0,TAKEOFF,-0.5083,0.1464,-1.0433,0.0111,-0.0887,1.5069,0.0,0.0,0.0,,,,,,0.0,0,,0,0.0,,,,,,,,
6.499,0,TAKEOFF,-0.504,0.1426,-1.0619,0.0147,-0.0956,1.5072,0.0,0.0,0.0,,,,,,0.0,0,,0,0.0,,,,,,,,
6.549,0,TAKEOFF,-0.5,0.1386,-1.0799,0.0178,-0.1019,1.5077,0.0,0.0,0.0,,,,,,0.0,0,,0,0.0,,,,,,,,
6.599,0,TAKEOFF,-0.4952,0.1314,-1.1022,0.0207,-0.1096,1.5091,0.0,0.0,0.0,,,,,,0.0,0,,0,0.0,,,,,,,,
6.65,0,TAKEOFF,-0.4914,0.125,-1.1204,0.0225,-0.1153,1.5105,0.0,0.0,0.0,,,,,,0.0,0,,0,0.0,,,,,,,,
6.699,0,TAKEOFF,-0.4862,0.1165,-1.1441,0.0243,-0.1219,1.5124,0.0,0.0,0.0,,,,,,0.0,0,,0,0.0,,,,,,,,
6.75,0,TAKEOFF,-0.481,0.1125,-1.1569,0.0258,-0.1246,1.5134,0.0,0.0,0.0,,,,,,0.0,0,,0,0.0,,,,,,,,
6.799,0,TAKEOFF,-0.4754,0.1074,-1.1723,0.0269,-0.1271,1.5144,0.0,0.0,0.0,,,,,,0.0,0,,0,0.0,,,,,,,,
6.849,0,TAKEOFF,-0.4706,0.1023,-1.1881,0.0269,-0.1289,1.5155,0.0,0.0,0.0,,,,,,0.0,0,,0,0.0,,,,,,,,
6.899,0,TAKEOFF,-0.4675,0.0982,-1.2018,0.026,-0.1301,1.5164,0.0,0.0,0.0,,,,,,0.0,0,,0,0.0,,,,,,,,
6.949,0,TAKEOFF,-0.4641,0.093,-1.2181,0.0244,-0.1312,1.5175,0.0,0.0,0.0,,,,,,0.0,0,,0,0.0,,,,,,,,
6.999,0,TAKEOFF,-0.4596,0.0857,-1.2319,0.0231,-0.1327,1.5188,0.0,0.0,0.0,,,,,,0.0,0,,0,0.0,,,,,,,,
7.049,0,TAKEOFF,-0.4549,0.0776,-1.2449,0.0218,-0.1341,1.5197,0.0,0.0,0.0,,,,,,0.0,0,,0,0.0,,,,,,,,
7.099,0,TAKEOFF,-0.4508,0.0696,-1.2581,0.0202,-0.135,1.5204,0.0,0.0,0.0,,,,,,0.0,0,,0,0.0,,,,,,,,
7.149,0,TAKEOFF,-0.4463,0.0642,-1.271,0.0186,-0.1341,1.5211,0.0,0.0,0.0,,,,,,0.0,0,,0,0.0,,,,,,,,
7.199,0,TAKEOFF,-0.4425,0.0588,-1.2841,0.0166,-0.1326,1.5217,0.0,0.0,0.0,,,,,,0.0,0,,0,0.0,,,,,,,,
7.249,0,TAKEOFF,-0.4404,0.0534,-1.2967,0.0138,-0.1307,1.5223,0.0,0.0,0.0,,,,,,0.0,0,,0,0.0,,,,,,,,
7.3,0,TAKEOFF,-0.4407,0.0491,-1.3064,0.0107,-0.1288,1.5229,0.0,0.0,0.0,,,,,,0.0,0,,0,0.0,,,,,,,,
7.349,0,TAKEOFF,-0.4412,0.0439,-1.3184,0.0068,-0.1264,1.5235,0.0,0.0,0.0,,,,,,0.0,0,,0,0.0,,,,,,,,
7.399,0,TAKEOFF,-0.4414,0.0387,-1.3284,0.0037,-0.1246,1.5239,0.0,0.0,0.0,,,,,,0.0,0,,0,0.0,,,,,,,,
7.449,0,TAKEOFF,-0.4415,0.0331,-1.3386,0.0007,-0.1229,1.5245,0.0,0.0,0.0,,,,,,0.0,0,,0,0.0,,,,,,,,
7.499,0,TAKEOFF,-0.4418,0.0265,-1.3511,-0.0027,-0.1206,1.5252,0.0,0.0,0.0,,,,,,0.0,0,,0,0.0,,,,,,,,
7.549,0,TAKEOFF,-0.4443,0.0185,-1.3635,-0.0065,-0.119,1.5256,0.0,0.0,0.0,,,,,,0.0,0,,0,0.0,,,,,,,,
7.599,0,TAKEOFF,-0.4471,0.0115,-1.3738,-0.0095,-0.1177,1.5258,0.0,0.0,0.0,,,,,,0.0,0,,0,0.0,,,,,,,,
7.65,0,TAKEOFF,-0.4503,0.0035,-1.3864,-0.0127,-0.1156,1.5261,0.0,0.0,0.0,,,,,,0.0,0,,0,0.0,,,,,,,,
7.699,0,TAKEOFF,-0.4491,-0.0037,-1.4001,-0.0138,-0.1133,1.5262,0.0,0.0,0.0,,,,,,0.0,0,,0,0.0,,,,,,,,
7.749,0,TAKEOFF,-0.448,-0.0117,-1.4161,-0.0147,-0.1099,1.5261,0.0,0.0,0.0,,,,,,0.0,0,,0,0.0,,,,,,,,
7.799,0,TAKEOFF,-0.4474,-0.018,-1.429,-0.0151,-0.1066,1.526,0.0,0.0,0.0,,,,,,0.0,0,,0,0.0,,,,,,,,
7.849,0,TAKEOFF,-0.4464,-0.0229,-1.4455,-0.0154,-0.1007,1.5262,0.0,0.0,0.0,,,,,,0.0,0,,0,0.0,,,,,,,,
7.899,0,TAKEOFF,-0.4458,-0.0267,-1.4587,-0.0157,-0.0955,1.5256,0.0,0.0,0.0,,,,,,0.0,0,,0,0.0,,,,,,,,
7.949,0,TAKEOFF,-0.4454,-0.0303,-1.4714,-0.0161,-0.0904,1.5252,0.0,0.0,0.0,,,,,,0.0,0,,0,0.0,,,,,,,,
7.999,0,TAKEOFF,-0.4438,-0.0361,-1.4793,-0.0159,-0.0861,1.5247,0.0,0.0,0.0,,,,,,0.0,0,,0,0.0,,,,,,,,
8.049,0,TAKEOFF,-0.4424,-0.0424,-1.4888,-0.016,-0.0812,1.5244,0.0,0.0,0.0,,,,,,0.0,0,,0,0.0,,,,,,,,
8.099,0,TAKEOFF,-0.4412,-0.0469,-1.4966,-0.0161,-0.0769,1.5243,0.0,0.0,0.0,,,,,,0.0,0,,0,0.0,,,,,,,,
