t,run_id,state,pos_n,pos_e,alt,vel_n,vel_e,yaw,cmd_vx,cmd_vy,speed,target_n,target_e,dist_to_target,front_dist,min_threat,min_threat_angle,collision,ok,n_obs,compute_ms,heading_score,clearance_score,velocity_score,heading_term,clearance_term,velocity_term,total,safe_dist
0.049,0,INIT,-0.0555,-0.024,-0.5089,-0.0065,0.0093,1.5697,0.0,0.0,0.0,,,,,,0.0,0,,0,0.0,,,,,,,,
0.099,0,INIT,-0.0548,-0.0194,-0.5114,-0.0065,0.0109,1.5697,0.0,0.0,0.0,,,,,,0.0,0,,0,0.0,,,,,,,,
0.149,0,INIT,-0.0544,-0.0161,-0.5134,-0.0065,0.0122,1.5697,0.0,0.0,0.0,,,,,,0.0,0,,0,0.0,,,,,,,,
0.199,0,INIT,-0.0535,-0.0127,-0.5168,-0.0062,0.0132,1.5695,0.0,0.0,0.0,,,,,,0.0,0,,0,0.0,,,,,,,,
0.249,0,INIT,-0.052,-0.0106,-0.5215,-0.0055,0.0137,1.5695,0.0,0.0,0.0,,,,,,0.0,0,,0,0.0,,,,,,,,
0.299,0,INIT,-0.0508,-0.0087,-0.5257,-0.0048,0.0141,1.5695,0.0,0.0,0.0,,,,,,0.0,0,,0,0.0,,,,,,,,
0.349,0,INIT,-0.0496,-0.0066,-0.5313,-0.0043,0.0149,1.5695,0.0,0.0,0.0,,,,,,0.0,0,,0,0.0,,,,,,,,
0.399,0,INIT,-0.0489,-0.0046,-0.538,-0.0043,0.016,1.5695,0.0,0.0,0.0,,,,,,0.0,0,,0,0.0,,,,,,,,
0.449,0,INIT,-0.0484,-0.003,-0.543,-0.0044,0.0169,1.5694,0.0,0.0,0.0,,,,,,0.0,0,,0,0.0,,,,,,,,
0.499,0,INIT,-0.0494,-0.0032,-0.5503,-0.0045,0.0163,1.5692,0.0,0.0,0.0,,,,,,0.0,0,,0,0.0,,,,,,,,
0.549,0,INIT,-0.0506,-0.0041,-0.5566,-0.0047,0.0154,1.569,0.0,0.0,0.0,,,,,,0.0,0,,0,0.0,,,,,,,,
0.599,0,INIT,-0.0519,-0.005,-0.5633,-0.0049,0.0144,1.5698,0.0,0.0,0.0,,,,,,0.0,0,,0,0.0,,,,,,,,
0.649,0,INIT,-0.048,-0.0055,-0.5663,-0.0025,0.0134,1.5709,0.0,0.0,0.0,,,,,,0.0,0,,0,0.0,,,,,,,,
0.699,0,INIT,-0.0425,-0.0059,-0.5691,0.0009,0.0123,1.5723,0.0,0.0,0.0,,,,,,0.0,0,,0,0.0,,,,,,,,
0.749,0,INIT,-0.0383,-0.0062,-0.5712,0.0034,0.0115,1.5732,0.0,0.0,0.0,,,,,,0.0,0,,0,0.0,,,,,,,,
0.799,0,INIT,-0.0348,-0.006,-0.5633,0.0052,0.0108,1.5735,0.0,0.0,0.0,,,,,,0.0,0,,0,0.0,,,,,,,,
0.849,0,INIT,-0.0322,-0.0058,-0.5577,0.0064,0.0104,1.5734,0.0,0.0,0.0,,,,,,0.0,0,,0,0.0,,,,,,,,
0.899,0,INIT,-0.0298,-0.006,-0.5516,0.0077,0.0098,1.573,0.0,0.0,0.0,,,,,,0.0,0,,0,0.0,,,,,,,,
0.949,0,INIT,-0.0293,-0.0076,-0.5455,0.0087,0.0088,1.5726,0.0,0.0,0.0,,,,,,0.0,0,,0,0.0,,,,,,,,
0.999,0,INIT,-0.0288,-0.0087,-0.5412,0.0094,0.008,1.5723,0.0,0.0,0.0,,,,,,0.0,0,,0,0.0,,,,,,,,
1.049,0,INIT,-0.03,-0.0107,-0.5374,0.0093,0.0071,1.5719,0.0,0.0,0.0,,,,,,0.0,0,,0,0.0,,,,,,,,
1.099,0,TAKEOFF,-0.0335,-0.0133,-0.5357,0.0079,0.006,1.572,0.0,0.0,0.0,,,,,,0.0,0,,0,0.0,,,,,,,,
1.149,0,TAKEOFF,-0.0372,-0.016,-0.534,0.0063,0.0049,1.5723,0.0,0.0,0.0,,,,,,0.0,0,,0,0.0,,,,,,,,
1.199,0,TAKEOFF,-0.039,-0.016,-0.5323,0.0057,0.0048,1.5724,0.0,0.0,0.0,,,,,,0.0,0,,0,0.0,,,,,,,,
1.249,0,TAKEOFF,-0.0404,-0.0146,-0.5303,0.0054,0.0051,1.5724,0.0,0.0,0.0,,,,,,0.0,0,,0,0.0,,,,,,,,
1.299,0,TAKEOFF,-0.0413,-0.0136,-0.5289,0.0052,0.0054,1.5725,0.0,0.0,0.0,,,,,,0.0,0,,0,0.0,,,,,,,,
1.35,0,TAKEOFF,-0.0453,-0.0128,-0.527,0.0035,0.0053,1.5726,0.0,0.0,0.0,,,,,,0.0,0,,0,0.0,,,,,,,,
1.399,0,TAKEOFF,-0.0494,-0.0124,-0.5255,0.0018,0.0052,1.5728,0.0,0.0,0.0,,,,,,0.0,0,,0,0.0,,,,,,,,
1.449,0,TAKEOFF,-0.0538,-0.012,-0.524,-0.0001,0.0051,1.5741,0.0,0.0,0.0,,,,,,0.0,0,,0,0.0,,,,,,,,
1.499,0,TAKEOFF,-0.0565,-0.0134,-0.521,-0.0012,0.0043,1.5752,0.0,0.0,0.0,,,,,,0.0,0,,0,0.0,,,,,,,,
1.549,0,TAKEOFF,-0.0591,-0.0155,-0.5175,-0.0024,0.0033,1.576,0.0,0.0,0.0,,,,,,0.0,0,,0,0.0,,,,,,,,
1.599,0,TAKEOFF,-0.0623,-0.0165,-0.5149,-0.0037,0.0029,1.5764,0.0,0.0,0.0,,,,,,0.0,0,,0,0.0,,,,,,,,
1.649,0,TAKEOFF,-0.0678,-0.0142,-0.5141,-0.0063,0.0043,1.5766,0.0,0.0,0.0,,,,,,0.0,0,,0,0.0,,,,,,,,
1.699,0,TAKEOFF,-0.0727,-0.0121,-0.5136,-0.0085,0.0055,1.5767,0.0,0.0,0.0,,,,,,0.0,0,,0,0.0,,,,,,,,
1.749,0,TAKEOFF,-0.078,-0.01,-0.514,-0.011,0.0067,1.5767,0.0,0.0,0.0,,,,,,0.0,0,,0,0.0,,,,,,,,
1.799,0,TAKEOFF,-0.0823,-0.009,-0.5184,-0.0131,0.0071,1.5769,0.0,0.0,0.0,,,,,,0.0,0,,0,0.0,,,,,,,,
1.85,0,TAKEOFF,-0.0856,-0.0082,-0.5217,-0.0148,0.0075,1.5774,0.0,0.0,0.0,,,,,,0.0,0,,0,0.0,,,,,,,,
1.899,0,TAKEOFF,-0.0881,-0.0074,-0.5251,-0.0159,0.008,1.578,0.0,0.0,0.0,,,,,,0.0,0,,0,0.0,,,,,,,,
1.95,0,TAKEOFF,-0.0898,-0.0063,-0.5295,-0.0166,0.0089,1.5781,0.0,0.0,0.0,,,,,,0.0,0,,0,0.0,,,,,,,,
1.999,0,TAKEOFF,-0.0912,-0.0055,-0.5328,-0.0172,0.0096,1.5781,0.0,0.0,0.0,,,,,,0.0,0,,0,0.0,,,,,,,,
2.049,0,TAKEOFF,-0.0942,-0.0039,-0.5364,-0.0182,0.0106,1.5782,0.0,0.0,0.0,,,,,,0.0,0,,0,0.0,,,,,,,,
2.099,0,TAKEOFF,-0.0976,-0.0022,-0.5393,-0.0193,0.0117,1.5777,0.0,0.0,0.0,,,,,,0.0,0,,0,0.0,,,,,,,,
2.149,0,TAKEOFF,-0.1012,-0.0003,-0.5425,-0.0206,0.0128,1.577,0.0,0.0,0.0,,,,,,0.0,0,,0,0.0,,,,,,,,
2.199,0,TAKEOFF,-0.1036,0.001,-0.5468,-0.0212,0.0135,1.576,0.0,0.0,0.0,,,,,,0.0,0,,0,0.0,,,,,,,,
2.249,0,TAKEOFF,-0.105,0.0018,-0.5507,-0.0216,0.0141,1.5755,0.0,0.0,0.0,,,,,,0.0,0,,0,0.0,,,,,,,,
2.299,0,TAKEOFF,-0.1063,0.0026,-0.5542,-0.0219,0.0145,1.5756,0.0,0.0,0.0,,,,,,0.0,0,,0,0.0,,,,,,,,
2.349,0,TAKEOFF,-0.1118,0.0025,-0.56,-0.0231,0.0142,1.5761,0.0,0.0,0.0,,,,,,0.0,0,,0,0.0,,,,,,,,
2.399,0,TAKEOFF,-0.1174,0.0022,-0.5655,-0.0243,0.0137,1.5768,0.0,0.0,0.0,,,,,,0.0,0,,0,0.0,,,,,,,,
2.449,0,TAKEOFF,-0.1215,0.002,-0.5696,-0.0252,0.0134,1.5773,0.0,0.0,0.0,,,,,,0.0,0,,0,0.0,,,,,,,,
2.499,0,TAKEOFF,-0.1236,0.007,-0.5734,-0.0248,0.0156,1.5776,0.0,0.0,0.0,,,,,,0.0,0,,0,0.0,,,,,,,,
2.549,0,TAKEOFF,-0.1252,0.0108,-0.5762,-0.0246,0.0173,1.5778,0.0,0.0,0.0,,,,,,0.0,0,,0,0.0,,,,,,,,
2.599,0,TAKEOFF,-0.1266,0.0142,-0.5789,-0.0244,0.0188,1.5778,0.0,0.0,0.0,,,,,,0.0,0,,0,0.0,,,,,,,,
2.649,0,TAKEOFF,-0.1298,0.0175,-0.5799,-0.0245,0.0194,1.5777,0.0,0.0,0.0,,,,,,0.0,0,,0,0.0,,,,,,,,
2.699,0,TAKEOFF,-0.1326,0.0205,-0.5809,-0.0245,0.02,1.577,0.0,0.0,0.0,,,,,,0.0,0,,0,0.0,,,,,,,,
2.749,0,TAKEOFF,-0.1341,0.0225,-0.5816,-0.0243,0.0202,1.5766,0.0,0.0,0.0,,,,,,0.0,0,,0,0.0,,,,,,,,
2.799,0,TAKEOFF,-0.1346,0.0243,-0.5822,-0.0238,0.02,1.5763,0.0,0.0,0.0,,,,,,0.0,0,,0,0.0,,,,,,,,
2.849,0,TAKEOFF,-0.1352,0.0261,-0.5829,-0.0232,0.0199,1.5761,0.0,0.0,0.0,,,,,,0.0,0,,0,0.0,,,,,,,,
2.899,0,TAKEOFF,-0.1368,0.028,-0.5821,-0.0233,0.0201,1.5761,0.0,0.0,0.0,,,,,,0.0,0,,0,0.0,,,,,,,,
2.949,0,TAKEOFF,-0.1398,0.0306,-0.5794,-0.0241,0.0208,1.5768,0.0,0.0,0.0,,,,,,0.0,0,,0,0.0,,,,,,,,
2.999,0,TAKEOFF,-0.1432,0.0334,-0.5767,-0.025,0.0216,1.578,0.0,0.0,0.0,,,,,,0.0,0,,0,0.0,,,,,,,,
3.049,0,TAKEOFF,-0.1466,0.0345,-0.574,-0.0258,0.0215,1.5793,0.0,0.0,0.0,,,,,,0.0,0,,0,0.0,,,,,,,,
3.099,0,TAKEOFF,-0.151,0.035,-0.5706,-0.027,0.021,1.5802,0.0,0.0,0.0,,,,,,0.0,0,,0,0.0,,,,,,,,
3.149,0,TAKEOFF,-0.155,0.0355,-0.5679,-0.0279,0.0205,1.5805,0.0,0.0,0.0,,,,,,0.0,0,,0,0.0,,,,,,,,
3.199,0,TAKEOFF,-0.1535,0.0364,-0.567,-0.0268,0.0205,1.5804,0.0,0.0,0.0,,,,,,0.0,0,,0,0.0,,,,,,,,
3.249,0,TAKEOFF,-0.1512,0.0375,-0.5666,-0.0254,0.0205,1.58,0.0,0.0,0.0,,,,,,0.0,0,,0,0.0,,,,,,,,
3.299,0,TAKEOFF,-0.1488,0.0387,-0.5664,-0.0239,0.0206,1.5795,0.0,0.0,0.0,,,,,,0.0,0,,0,0.0,,,,,,,,
3.35,0,TAKEOFF,-0.146,0.0386,-0.5635,-0.0222,0.0204,1.579,0.0,0.0,0.0,,,,,,0.0,0,,0,0.0,,,,,,,,
3.399,0,TAKEOFF,-0.1423,0.0382,-0.5591,-0.02,0.02,1.5785,0.0,0.0,0.0,,,,,,0.0,0,,0,0.0,,,,,,,,
3.449,0,TAKEOFF,-0.139,0.038,-0.5553,-0.018,0.0198,1.5786,0.0,0.0,0.0,,,,,,0.0,0,,0,0.0,,,,,,,,
3.499,0,TAKEOFF,-0.1319,0.0382,-0.5489,-0.0146,0.0194,1.5791,0.0,0.0,0.0,,,,,,0.0,0,,0,0.0,,,,,,,,
3.549,0,TAKEOFF,-0.1254,0.0387,-0.5433,-0.0117,0.0191,1.5795,0.0,0.0,0.0,,,,,,0.0,0,,0,0.0,,,,,,,,
3.599,0,TAKEOFF,-0.1195,0.0391,-0.5385,-0.009,0.0189,1.5799,0.0,0.0,0.0,,,,,,0.0,0,,0,0.0,,,,,,,,
3.649,0,TAKEOFF,-0.1135,0.037,-0.533,-0.0066,0.0172,1.5801,0.0,0.0,0.0,,,,,,0.0,0,,0,0.0,,,,,,,,
3.699,0,TAKEOFF,-0.1091,0.0343,-0.5288,-0.005,0.0153,1.5802,0.0,0.0,0.0,,,,,,0.0,0,,0,0.0,,,,,,,,
3.749,0,TAKEOFF,-0.1046,0.0316,-0.5245,-0.0034,0.0134,1.5802,0.0,0.0,0.0,,,,,,0.0,0,,0,0.0,,,,,,,,
3.799,0,TAKEOFF,-0.0991,0.028,-0.5238,-0.0011,0.0109,1.58,0.0,0.0,0.0,,,,,,0.0,0,,0,0.0,,,,,,,,
3.849,0,TAKEOFF,-0.0948,0.0251,-0.5238,0.0006,0.009,1.5796,0.0,0.0,0.0,,,,,,0.0,0,,0,0.0,,,,,,,,
3.899,0,TAKEOFF,-0.0907,0.0218,-0.5239,0.0023,0.0068,1.579,0.0,0.0,0.0,,,,,,0.0,0,,0,0.0,,,,,,,,
3.949,0,TAKEOFF,-0.0893,0.0178,-0.5243,0.0031,0.0044,1.5782,0.0,0.0,0.0,,,,,,0.0,0,,0,0.0,,,,,,,,
3.999,0,TAKEOFF,-0.0884,0.0154,-0.5246,0.0036,0.003,1.5776,0.0,0.0,0.0,,,,,,0.0,0,,0,0.0,,,,,,,,
4.049,0,TAKEOFF,-0.0871,0.0121,-0.5247,0.0043,0.001,1.5768,0.0,0.0,0.0,,,,,,0.0,0,,0,0.0,,,,,,,,
4.099,0,TAKEOFF,-0.0853,0.0093,-0.5223,0.005,-0.0007,1.5763,0.0,0.0,0.0,,,,,,0.0,0,,0,0.0,,,,,,,,
4.149,0,TAKEOFF,-0.0839,0.0072,-0.5207,0.0056,-0.002,1.5759,0.0,0.0,0.0,,,,,,0.0,0,,0,0.0,,,,,,,,
4.199,0,TAKEOFF,-0.082,0.0053,-0.5209,0.0065,-0.0031,1.5757,0.0,0.0,0.0,,,,,,0.0,0,,0,0.0,,,,,,,,
4.249,0,TAKEOFF,-0.0786,0.0032,-0.5239,0.0082,-0.0044,1.5756,0.0,0.0,0.0,,,,,,0.0,0,,0,0.0,,,,,,,,
4.3,0,TAKEOFF,-0.076,0.0016,-0.5262,0.0094,-0.0052,1.5755,0.0,0.0,0.0,,,,,,0.0,0,,0,0.0,,,,,,,,
4.349,0,TAKEOFF,-0.0752,0.0007,-0.5294,0.01,-0.0059,1.5753,0.0,0.0,0.0,,,,,,0.0,0,,0,0.0,,,,,,,,
4.399,0,TAKEOFF,-0.0762,0.0006,-0.5329,0.0097,-0.0063,1.5753,0.0,0.0,0.0,,,,,,0.0,0,,0,0.0,,,,,,,,
4.449,0,TAKEOFF,-0.0769,0.0004,-0.5356,0.0095,-0.0067,1.5752,0.0,0.0,0.0,,,,,,0.0,0,,0,0.0,,,,,,,,
4.499,0,TAKEOFF,-0.0773,0.0004,-0.537,0.0093,-0.0067,1.575,0.0,0.0,0.0,,,,,,0.0,0,,0,0.0,,,,,,,,
4.549,0,TAKEOFF,-0.0775,0.0005,-0.5379,0.0091,-0.0066,1.5746,0.0,0.0,0.0,,,,,,0.0,0,,0,0.0,,,,,,,,
4.599,0,TAKEOFF,-0.0777,0.0005,-0.5387,0.009,-0.0058,1.5743,0.0,0.0,0.0,,,,,,0.0,0,,0,0.0,,,,,,,,
4.649,0,TAKEOFF,-0.0794,0.0005,-0.5403,0.0085,0.0016,1.5739,0.0,0.0,0.0,,,,,,0.0,0,,0,0.0,,,,,,,,
4.699,0,TAKEOFF,-0.0811,0.001,-0.5423,0.0102,0.0142,1.5737,0.0,0.0,0.0,,,,,,0.0,0,,0,0.0,,,,,,,,
4.749,0,TAKEOFF,-0.0822,0.0018,-0.5444,0.0153,0.0248,1.5749,0.0,0.0,0.0,,,,,,0.0,0,,0,0.0,,,,,,,,
4.799,0,TAKEOFF,-0.0812,0.003,-0.5457,0.0175,0.0314,1.5768,0.0,0.0,0.0,,,,,,0.0,0,,0,0.0,,,,,,,,
4.849,0,TAKEOFF,-0.08,0.0048,-0.5484,0.0194,0.0427,1.5788,0.0,0.0,0.0,,,,,,0.0,0,,0,0.0,,,,,,,,
4.899,0,TAKEOFF,-0.079,0.0068,-0.5515,0.0232,0.0559,1.58,0.0,0.0,0.0,,,,,,0.0,0,,0,0.0,,,,,,,,
4.949,0,TAKEOFF,-0.081,0.0095,-0.5577,0.0287,0.074,1.5802,0.0,0.0,0.0,,,,,,0.0,0,,0,0.0,,,,,,,,
5.0,0,TAKEOFF,-0.0821,0.0125,-0.5637,0.0345,0.0892,1.5794,0.0,0.0,0.0,,,,,,0.0,0,,0,0.0,,,,,,,,
5.049,0,TAKEOFF,-0.0825,0.0175,-0.5709,0.0421,0.1063,1.5784,0.0,0.0,0.0,,,,,,0.0,0,,0,0.0,,,,,,,,
5.099,0,TAKEOFF,-0.0818,0.0233,-0.5764,0.0485,0.1192,1.5772,0.0,0.0,0.0,,,,,,0.0,0,,0,0.0,,,,,,,,
5.149,0,TAKEOFF,-0.0803,0.032,-0.5858,0.0565,0.1331,1.575,0.0,0.0,0.0,,,,,,0.0,0,,0,0.0,,,,,,,,
5.199,0,TAKEOFF,-0.08,0.0366,-0.5926,0.0602,0.1386,1.5735,0.0,0.0,0.0,,,,,,0.0,0,,0,0.0,,,,,,,,
5.249,0,TAKEOFF,-0.0804,0.043,-0.6046,0.0643,0.1437,1.5712,0.0,0.0,0.0,,,,,,0.0,0,,0,0.0,,,,,,,,
5.299,0,TAKEOFF,-0.0802,0.0496,-0.6177,0.0674,0.1458,1.5693,0.0,0.0,0.0,,,,,,0.0,0,,0,0.0,,,,,,,,
5.349,0,TAKEOFF,-0.0797,0.0554,-0.6292,0.0691,0.1457,1.5675,0.0,0.0,0.0,,,,,,0.0,0,,0,0.0,,,,,,,,
5.399,0,TAKEOFF,-0.0789,0.0612,-0.6414,0.0704,0.1441,1.5657,0.0,0.0,0.0,,,,,,0.0,0,,0,0.0,,,,,,,,
5.449,0,TAKEOFF,-0.0775,0.0681,-0.6567,0.0716,0.1406,1.563,0.0,0.0,0.0,,,,,,0.0,0,,0,0.0,,,,,,,,
5.5,0,TAKEOFF,-0.0771,0.0734,-0.6686,0.0724,0.1367,1.5609,0.0,0.0,0.0,,,,,,0.0,0,,0,0.0,,,,,,,,
5.549,0,TAKEOFF,-0.0765,0.0796,-0.6833,0.0731,0.1309,1.5585,0.0,0.0,0.0,,,,,,0.0,0,,0,0.0,,,,,,,,
5.599,0,TAKEOFF,-0.0754,0.0855,-0.6989,0.0737,0.124,1.5566,0.0,0.0,0.0,,,,,,0.0,0,,0,0.0,,,,,,,,
5.649,0,TAKEOFF,-0.0736,0.0908,-0.7101,0.0741,0.1177,1.5552,0.0,0.0,0.0,,,,,,0.0,0,,0,0.0,,,,,,,,
5.699,0,TAKEOFF,-0.0717,0.0958,-0.7221,0.0744,0.1107,1.554,0.0,0.0,0.0,,,,,,0.0,0,,0,0.0,,,,,,,,
5.749,0,TAKEOFF,-0.0697,0.1005,-0.7348,0.0744,0.1033,1.553,0.0,0.0,0.0,,,,,,0.0,0,,0,0.0,,,,,,,,
5.799,0,TAKEOFF,-0.0735,0.104,-0.751,0.0721,0.0925,1.552,0.0,0.0,0.0,,,,,,0.0,0,,0,0.0,,,,,,,,
5.849,0,TAKEOFF,-0.0759,0.1066,-0.7652,0.0701,0.0833,1.5514,0.0,0.0,0.0,,,,,,0.0,0,,0,0.0,,,,,,,,
5.899,0,TAKEOFF,-0.0779,0.1088,-0.7831,0.0678,0.0718,1.5509,0.0,0.0,0.0,,,,,,0.0,0,,0,0.0,,,,,,,,
5.949,0,TAKEOFF,-0.0783,0.1084,-0.8023,0.0661,0.0595,1.5505,0.0,0.0,0.0,,,,,,0.0,0,,0,0.0,,,,,,,,
5.999,0,TAKEOFF,-0.0784,0.108,-0.8186,0.0649,0.0495,1.5503,0.0,0.0,0.0,,,,,,0.0,0,,0,0.0,,,,,,,,
6.049,0,TAKEOFF,-0.076,0.1082,-0.8352,0.0646,0.0383,1.5502,0.0,0.0,0.0,,,,,,0.0,0,,0,0.0,,,,,,,,
6.099,0,TAKEOFF,-0.0708,0.1096,-0.8446,0.0657,0.0301,1.5507,0.0,0.0,0.0,,,,,,0.0,0,,0,0.0,,,,,,,,
6.149,0,TAKEOFF,-0.0658,0.1107,-0.8549,0.0668,0.0222,1.5515,0.0,0.0,0.0,,,,,,0.0,0,,0,0.0,,,,,,,,
6.199,0,TAKEOFF,-0.0598,0.1111,-0.8701,0.0679,0.0131,1.5525,0.0,0.0,0.0,,,,,,0.0,0,,0,0.0,,,,,,,,
6.249,0,TAKEOFF,-0.0547,0.1109,-0.8847,0.0683,0.0057,1.5532,0.0,0.0,0.0,,,,,,0.0,0,,0,0.0,,,,,,,,
6.299,0,TAKEOFF,-0.0499,0.1104,-0.8998,0.0681,-0.0015,1.5537,0.0,0.0,0.0,,,,,,0.0,0,,0,0.0,,,,,,,,
6.349,0,TAKEOFF,-0.0455,0.1084,-0.917,0.0664,-0.0104,1.5543,0.0,0.0,0.0,,,,,,0.0,0,,0,0.0,,,,,,,,
6.399,0,TAKEOFF,-0.0427,0.1056,-0.9308,0.0637,-0.0179,1.5548,0.0,0.0,0.0,,,,,,0.0,0,,0,0.0,,,,,,,,
6.449,0,TAKEOFF,-0.0401,0.1028,-0.9452,0.0606,-0.0252,1.5549,0.0,0.0,0.0,,,,,,0.0,0,,0,0.0,,,,,,,,
6.499,0,TAKEOFF,-0.034,0.0993,-0.9628,0.0576,-0.0334,1.5551,0.0,0.0,0.0,,,,,,0.0,0,,0,0.0,,,,,,,,
6.549,0,TAKEOFF,-0.0272,0.0957,-0.9809,0.0548,-0.0411,1.5552,0.0,0.0,0.0,,,,,,0.0,0,,0,0.0,,,,,,,,
6.6,0,TAKEOFF,-0.0221,0.0926,-0.9964,0.0523,-0.0469,1.5554,0.0,0.0,0.0,,,,,,0.0,0,,0,0.0,,,,,,,,
6.649,0,TAKEOFF,-0.0133,0.0897,-1.0151,0.0502,-0.0528,1.5559,0.0,0.0,0.0,,,,,,0.0,0,,0,0.0,,,,,,,,
6.699,0,TAKEOFF,-0.0062,0.0872,-1.0309,0.0483,-0.0572,1.5564,0.0,0.0,0.0,,,,,,0.0,0,,0,0.0,,,,,,,,
6.749,0,TAKEOFF,0.0001,0.0846,-1.0469,0.0459,-0.0611,1.557,0.0,0.0,0.0,,,,,,0.0,0,,0,0.0,,,,,,,,
6.799,0,TAKEOFF,0.0057,0.0793,-1.0646,0.0417,-0.0662,1.558,0.0,0.0,0.0,,,,,,0.0,0,,0,0.0,,,,,,,,
6.849,0,TAKEOFF,0.0102,0.0736,-1.0823,0.0367,-0.071,1.5591,0.0,0.0,0.0,,,,,,0.0,0,,0,0.0,,,,,,,,
6.899,0,TAKEOFF,0.0139,0.0688,-1.0969,0.0322,-0.0747,1.56,0.0,0.0,0.0,,,,,,0.0,0,,0,0.0,,,,,,,,
6.949,0,TAKEOFF,0.0186,0.0633,-1.1108,0.0276,-0.0784,1.5609,0.0,0.0,0.0,,,,,,0.0,0,,0,0.0,,,,,,,,
6.999,0,TAKEOFF,0.0233,0.0569,-1.1278,0.0219,-0.0823,1.562,0.0,0.0,0.0,,,,,,0.0,0,,0,0.0,,,,,,,,
7.049,0,TAKEOFF,0.0268,0.0522,-1.1419,0.0173,-0.0845,1.5629,0.0,0.0,0.0,,,,,,0.0,0,,0,0.0,,,,,,,,
7.099,0,TAKEOFF,0.0309,0.0495,-1.1551,0.0133,-0.0853,1.5637,0.0,0.0,0.0,,,,,,0.0,0,,0,0.0,,,,,,,,
7.149,0,TAKEOFF,0.035,0.0462,-1.1714,0.0084,-0.0855,1.5645,0.0,0.0,0.0,,,,,,0.0,0,,0,0.0,,,,,,,,
7.199,0,TAKEOFF,0.0374,0.0433,-1.1856,0.0039,-0.0854,1.5651,0.0,0.0,0.0,,,,,,0.0,0,,0,0.0,,,,,,,,
7.249,0,TAKEOFF,0.0381,0.0391,-1.205,-0.0024,-0.0848,1.5658,0.0,0.0,0.0,,,,,,0.0,0,,0,0.0,,,,,,,,
7.299,0,TAKEOFF,0.0384,0.0356,-1.2209,-0.0077,-0.0842,1.5666,0.0,0.0,0.0,,,,,,0.0,0,,0,0.0,,,,,,,,
7.349,0,TAKEOFF,0.0358,0.0346,-1.2403,-0.0148,-0.0821,1.5672,0.0,0.0,0.0,,,,,,0.0,0,,0,0.0,,,,,,,,
7.399,0,TAKEOFF,0.0316,0.036,-1.2566,-0.0211,-0.0793,1.5679,0.0,0.0,0.0,,,,,,0.0,0,,0,0.0,,,,,,,,
7.449,0,TAKEOFF,0.0267,0.0371,-1.2756,-0.0282,-0.0763,1.5687,0.0,0.0,0.0,,,,,,0.0,0,,0,0.0,,,,,,,,
7.499,0,TAKEOFF,0.0226,0.0378,-1.2923,-0.0334,-0.0739,1.5693,0.0,0.0,0.0,,,,,,0.0,0,,0,0.0,,,,,,,,
7.549,0,TAKEOFF,0.0186,0.0383,-1.3091,-0.038,-0.0718,1.5697,0.0,0.0,0.0,,,,,,0.0,0,,0,0.0,,,,,,,,
7.599,0,TAKEOFF,0.014,0.0386,-1.3285,-0.0424,-0.0701,1.57,0.0,0.0,0.0,,,,,,0.0,0,,0,0.0,,,,,,,,
7.649,0,TAKEOFF,0.0139,0.0399,-1.3441,-0.0436,-0.0686,1.5702,0.0,0.0,0.0,,,,,,0.0,0,,0,0.0,,,,,,,,
7.699,0,TAKEOFF,0.0145,0.0414,-1.3622,-0.044,-0.0672,1.5702,0.0,0.0,0.0,,,,,,0.0,0,,0,0.0,,,,,,,,
7.749,0,TAKEOFF,0.0147,0.0423,-1.3795,-0.044,-0.0664,1.5703,0.0,0.0,0.0,,,,,,0.0,0,,0,0.0,,,,,,,,
7.799,0,TAKEOFF,0.0189,0.0404,-1.3973,-0.0421,-0.0674,1.5703,0.0,0.0,0.0,,,,,,0.0,0,,0,0.0,,,,,,,,
7.849,0,TAKEOFF,0.0231,0.038,-1.4175,-0.0402,-0.0688,1.5702,0.0,0.0,0.0,,,,,,0.0,0,,0,0.0,,,,,,,,
7.899,0,TAKEOFF,0.0269,0.0354,-1.4364,-0.0389,-0.0704,1.5698,0.0,0.0,0.0,,,,,,0.0,0,,0,0.0,,,,,,,,
7.949,0,TAKEOFF,0.0311,0.0335,-1.4517,-0.038,-0.0714,1.5694,0.0,0.0,0.0,,,,,,0.0,0,,0,0.0,,,,,,,,
7.999,0,TAKEOFF,0.0346,0.0314,-1.4661,-0.0378,-0.0723,1.5694,0.0,0.0,0.0,,,,,,0.0,0,,0,0.0,,,,,,,,
8.049,0,TAKEOFF,0.0361,0.027,-1.4829,-0.0392,-0.0739,1.5694,0.0,0.0,0.0,,,,,,0.0,0,,0,0.0,,,,,,,,
8.099,0,TAKEOFF,0.0333,0.0194,-1.4994,-0.0429,-0.0767,1.5695,0.0,0.0,0.0,,,,,,0.0,0,,0,0.0,,,,,,,,
8.149,0,TAKEOFF,0.0308,0.0134,-1.5123,-0.0462,-0.0786,1.5693,0.0,0.0,0.0,,,,,,0.0,0,,0,0.0,,,,,,,,
8.199,0,TAKEOFF,0.0234,0.0076,-1.526,-0.0518,-0.0797,1.5685,0.0,0.0,0.0,,,,,,0.0,0,,0,0.0,,,,,,,,
8.249,0,TAKEOFF,0.014,0.0038,-1.5361,-0.0572,-0.0796,1.5677,0.0,0.0,0.0,,,,,,0.0,0,,0,0.0,,,,,,,,
